profile.id,profile.name,profile.realm.slug,specialization.id,faction.type
144130261,Postedeguill,dalaran,66,ALLIANCE
109069073,Khalep,suramar,66,ALLIANCE
100218106,Mirra,chants-éternels,66,ALLIANCE
122340550,Gøt,draenor,66,HORDE
64384723,Nucléøtøm,medivh,66,ALLIANCE
166079251,Steks,blades-edge,66,ALLIANCE
189570109,Изэраа,gordunni,66,ALLIANCE
163731069,Якубовна,howling-fjord,66,HORDE
211942967,Бычито,thermaplugg,66,HORDE
176813814,Nassha,dalaran,66,ALLIANCE
128177353,Holijust,kazzak,66,HORDE
154057664,Malwéthiel,kirin-tor,66,ALLIANCE
87769201,Smö,suramar,66,ALLIANCE
198022977,ßigleßelge,archimonde,66,ALLIANCE
149537371,Xbeltway,dun-modr,66,ALLIANCE
72084963,Soulbeat,antonidas,66,ALLIANCE
168998405,Sarthigas,dalaran,66,ALLIANCE
155781865,Palagrim,medivh,66,HORDE
134610693,Noich,magtheridon,66,HORDE
174098353,Paladili,ragnaros,66,HORDE
96884524,Zinora,gorgonnash,66,ALLIANCE
242522444,Тиаматик,gordunni,66,ALLIANCE
107953820,Simsies,ravencrest,66,HORDE
208882377,Ниэтта,gordunni,66,ALLIANCE
102528126,Cullen,ravencrest,66,ALLIANCE
156496102,Oxyda,suramar,66,HORDE
124836866,Samyrite,khaz-modan,66,ALLIANCE
209749715,Энурез,gordunni,66,ALLIANCE
153715933,Bala,suramar,66,ALLIANCE
186637553,Овейт,gordunni,66,ALLIANCE
107271066,Twardziejszy,ravencrest,66,ALLIANCE
181165363,Мырглшмыргл,gordunni,66,ALLIANCE
177564688,Spirittrox,dalaran,66,ALLIANCE
145840142,Reshela,tarren-mill,66,HORDE
157066315,Sashimy,ysondre,66,ALLIANCE
156096465,Stepamo,ravencrest,66,ALLIANCE
37810006,Bladerûnner,suramar,66,ALLIANCE
63840969,Wirbely,medivh,66,HORDE
75425149,Athamon,dun-modr,66,ALLIANCE
167019429,Мортаганиц,gordunni,66,ALLIANCE
155611839,Cérie,stormscale,66,HORDE
147255592,Noraki,malygos,66,ALLIANCE
89973992,Thorniah,suramar,66,ALLIANCE
159382094,Sylphark,suramar,66,ALLIANCE
170039370,Akilim,eldrethalas,66,ALLIANCE
53193631,Takapa,ysondre,66,HORDE
176668583,Unana,dalaran,66,ALLIANCE
91023223,Warne,kaelthas,66,ALLIANCE
192857006,Psychokilla,wildhammer,66,ALLIANCE
194407697,Stanks,hyjal,66,ALLIANCE
