profile.id,profile.name,profile.realm.slug,specialization.id,faction.type
191746469,Blahblahdin,kazzak,66,HORDE
176270731,Охеранить,soulflayer,66,HORDE
18820223,Лайтмен,azuregos,66,ALLIANCE
199340413,Рейннон,gordunni,66,ALLIANCE
95307225,Маглес,azuregos,66,ALLIANCE
175169023,Артипал,azuregos,66,ALLIANCE
167710613,Каэрвиль,azuregos,66,ALLIANCE
186395929,Бэдгар,azuregos,66,ALLIANCE
103800930,Кейрис,goldrinn,66,ALLIANCE
244614725,Бодрыйклоп,gordunni,66,ALLIANCE
149922389,Verdikt,alleria,66,ALLIANCE
137831375,Hashcat,defias-brotherhood,66,ALLIANCE
104623050,Фелионэ,soulflayer,66,HORDE
144932371,Zeragon,silvermoon,66,ALLIANCE
134524363,Isera,confrérie-du-thorium,66,ALLIANCE
202592218,Мишаефремов,azuregos,66,ALLIANCE
195681437,Ryzenseven,silvermoon,66,ALLIANCE
174891056,Нэйтеро,fordragon,66,ALLIANCE
196139612,Греночка,azuregos,66,HORDE
156259196,Shuiwang,outland,66,ALLIANCE
175015688,Masujkotka,burning-legion,66,HORDE
185697392,Ваард,blackscar,66,ALLIANCE
124457334,Salzapfel,blackrock,66,HORDE
176520569,Палочкка,howling-fjord,66,HORDE
45451248,Пино,azuregos,66,ALLIANCE
195812574,Zhozo,kazzak,66,HORDE
156903290,Shash,azjolnerub,66,ALLIANCE
238392888,Хокагге,lich-king,66,ALLIANCE
108200144,Palpàdin,antonidas,66,ALLIANCE
194977510,Kevlarkent,outland,66,ALLIANCE
177201981,Тенелом,azuregos,66,ALLIANCE
161350388,Säthee,ragnaros,66,HORDE
134721680,Snajperable,burning-legion,66,HORDE
190482079,Мерох,azuregos,66,ALLIANCE
185512720,Zilvari,silvermoon,66,ALLIANCE
107036926,Shirion,archimonde,66,HORDE
134064380,Куплюгараж,azuregos,66,ALLIANCE
167019429,Мортаганиц,gordunni,66,ALLIANCE
199715926,Сержпалз,gordunni,66,ALLIANCE
154378559,Рэтрибьюшн,howling-fjord,66,HORDE
145469438,Тесэй,gordunni,66,ALLIANCE
59752014,Ххамер,azuregos,66,HORDE
67633194,Dewbie,ravencrest,66,ALLIANCE
245178334,Бронебойчик,azuregos,66,HORDE
116707126,Тяжесть,galakrond,66,ALLIANCE
193956158,Eloâne,varimathras,66,ALLIANCE
184063419,Далакис,gordunni,66,ALLIANCE
161724783,Froxan,doomhammer,66,HORDE
167046606,Калторан,azuregos,66,ALLIANCE
172005302,Равэнор,howling-fjord,66,HORDE
156149482,Lightdeviil,draenor,66,HORDE
197588686,Illumînus,silvermoon,66,ALLIANCE
139888249,Синикар,fordragon,66,ALLIANCE
82751753,Сантабурито,azuregos,66,ALLIANCE
147510448,Анфет,gordunni,66,ALLIANCE
167456545,Нежнаябогиня,soulflayer,66,HORDE
148048710,Лоранея,azuregos,66,ALLIANCE
245524645,Pisicot,deathwing,66,HORDE
109011518,Leawei,twisting-nether,66,HORDE
130317265,Svendgynge,kazzak,66,HORDE
138960268,Думвад,azuregos,66,ALLIANCE
116739417,Городем,galakrond,66,ALLIANCE
153820510,Ouchpala,doomhammer,66,ALLIANCE
117557214,Swolusdickus,blackhand,66,HORDE
176149093,Черноснежная,azuregos,66,HORDE
34572441,Персифал,azuregos,66,ALLIANCE
116613516,Кабриана,gordunni,66,ALLIANCE
196543236,Дирекшен,gordunni,66,ALLIANCE
243065807,Suít,sylvanas,66,HORDE
148579723,Bàámina,forscherliga,66,ALLIANCE
197205349,Pululuche,elune,66,ALLIANCE
208990724,Пофиггистка,gordunni,66,ALLIANCE
201277080,Бабатанчит,azuregos,66,HORDE
45422692,Богал,azuregos,66,ALLIANCE
211521447,Скания,grom,66,ALLIANCE
245003571,Пинкшейд,gordunni,66,ALLIANCE
17484420,Кипленг,azuregos,66,ALLIANCE
158578480,Maskedbobcat,stormscale,66,HORDE
149346593,Филарет,azuregos,66,ALLIANCE
162642467,Pöweroflove,zuljin,66,HORDE
165454325,Кейф,gordunni,66,ALLIANCE
243179100,Four,ghostlands,66,ALLIANCE
81938986,Яретрик,gordunni,66,ALLIANCE
143344946,Недостаточно,azuregos,66,ALLIANCE
243825141,Рубидиум,gordunni,66,ALLIANCE
197693189,Джинс,gordunni,66,ALLIANCE
180171227,Дефур,gordunni,66,ALLIANCE
161297554,Рейнхартс,soulflayer,66,ALLIANCE
114631523,Mízz,ravencrest,66,ALLIANCE
194191267,Mooccolo,pozzo-delleternità,66,HORDE
237887830,Дубльпал,borean-tundra,66,ALLIANCE
195862507,Zigzagh,archimonde,66,HORDE
129683773,Bolgrann,hyjal,66,ALLIANCE
116762480,Braynz,antonidas,66,ALLIANCE
104076918,Nishimonde,ravencrest,66,ALLIANCE
247894298,Каэрвиль,azuregos,66,HORDE
168520350,Heligalööken,tarren-mill,66,HORDE
181972979,Strawpurry,pozzo-delleternità,66,ALLIANCE
172711572,Быкуюсука,azuregos,66,HORDE
133004033,Brummadin,blackrock,66,HORDE
90623563,Фиритт,azuregos,66,ALLIANCE
244821261,Квинтал,azuregos,66,ALLIANCE
247629245,Оуэль,gordunni,66,ALLIANCE
154926847,Aarkhadin,ravencrest,66,ALLIANCE
92872063,Snovv,frostwolf,66,HORDE
129946690,Mahoney,sanguino,66,HORDE
