profile.id,profile.name,profile.realm.slug,specialization.id,faction.type
137188214,Qwerdin,draenor,66,HORDE
160819791,Unluckyx,kazzak,66,HORDE
159702337,Øwnßest,exodar,66,ALLIANCE
195520513,Mitchisback,hyjal,66,HORDE
139653617,Bolívar,magtheridon,66,ALLIANCE
127168376,Andgrod,minahonda,66,ALLIANCE
175810099,Paloushe,dalaran,66,ALLIANCE
153951484,Ðevøn,minahonda,66,HORDE
161267279,Hitlander,exodar,66,HORDE
191840232,Nakui,aegwynn,66,ALLIANCE
174805952,Palanez,exodar,66,HORDE
172739751,Ztrega,silvermoon,66,ALLIANCE
111052905,Lisburn,eonar,66,ALLIANCE
242225466,Лафандер,soulflayer,66,HORDE
164541110,Алекстрэк,gordunni,66,ALLIANCE
185322365,Aertine,hyjal,66,HORDE
170921071,Дитристаг,gordunni,66,ALLIANCE
81213722,Aerîon,frostwolf,66,HORDE
175253057,Khimoa,sanguino,66,HORDE
160190997,Critical,emerald-dream,66,ALLIANCE
161864854,Ashtart,silvermoon,66,ALLIANCE
137320642,Snòrry,silvermoon,66,ALLIANCE
89350990,Omi,sanguino,66,ALLIANCE
166079251,Steks,blades-edge,66,ALLIANCE
163224163,Радостьмоя,gordunni,66,ALLIANCE
191469403,Garsapal,frostmane,66,ALLIANCE
116649463,Diêgor,blackhand,66,HORDE
118051383,Anyvile,antonidas,66,ALLIANCE
104576523,Savera,confrérie-du-thorium,66,ALLIANCE
187636080,Benqinsane,silvermoon,66,ALLIANCE
177040235,Xardian,darkspear,66,ALLIANCE
135934839,Darthdraenei,exodar,66,ALLIANCE
117096755,Blürg,blackmoore,66,ALLIANCE
176101460,Angeil,dun-modr,66,ALLIANCE
242084303,Мх,gordunni,66,ALLIANCE
111224130,Tarecgosa,khadgar,66,ALLIANCE
180724479,Dpspaladin,kazzak,66,HORDE
167355182,Billiegoat,darksorrow,66,ALLIANCE
133275195,Âce,minahonda,66,ALLIANCE
131381024,Ninphadora,exodar,66,HORDE
195769769,Pacthelight,hyjal,66,ALLIANCE
181649700,Lojzo,deathwing,66,ALLIANCE
157598724,Xeanøth,exodar,66,ALLIANCE
90824070,Lightbrinder,minahonda,66,ALLIANCE
99597297,Namàrie,blackhand,66,HORDE
161243486,Canna,doomhammer,66,ALLIANCE
155025613,Hitmankill,tirion,66,ALLIANCE
175606879,Juramentada,exodar,66,HORDE
59752014,Ххамер,azuregos,66,HORDE
174632438,Kurosan,cthun,66,ALLIANCE
176669731,Vítorhugo,exodar,66,HORDE
143257451,Phylium,hyjal,66,HORDE
93711900,Холикек,gordunni,66,ALLIANCE
122176035,Førnetti,ravencrest,66,ALLIANCE
93049866,Ankou,exodar,66,ALLIANCE
162695376,Paleitor,exodar,66,ALLIANCE
200763312,Генералзубов,gordunni,66,ALLIANCE
210056226,Dwellinger,nagrand,66,ALLIANCE
87111281,Затрещинна,howling-fjord,66,HORDE
156809291,Yrmion,ysondre,66,HORDE
45639438,Skalker,drakthul,66,HORDE
146172928,Темплвест,gordunni,66,ALLIANCE
166181151,Joreg,blackmoore,66,HORDE
205180043,Дестагор,gordunni,66,ALLIANCE
120239931,Ёжвтрусах,howling-fjord,66,HORDE
97643010,Mysticwoman,tarren-mill,66,HORDE
176700761,Copyright,minahonda,66,ALLIANCE
167023165,Timeandspace,argent-dawn,66,ALLIANCE
112697093,Grumedïr,dalaran,66,ALLIANCE
175140320,Macarrones,exodar,66,HORDE
155969923,Taduk,sanguino,66,HORDE
183571804,Akéchi,hyjal,66,HORDE
165895688,Galbathéa,dalaran,66,ALLIANCE
243807749,Тихийшторм,soulflayer,66,HORDE
155104789,Kiristal,silvermoon,66,ALLIANCE
159247825,Ascent,haomarush,66,HORDE
179918374,Венити,eversong,66,HORDE
57329941,Panfry,exodar,66,ALLIANCE
90833227,Kaidan,minahonda,66,ALLIANCE
171026989,Palanou,archimonde,66,ALLIANCE
160850683,Kàrpette,dalaran,66,ALLIANCE
159124478,Anngron,exodar,66,HORDE
109049870,Kailef,ravencrest,66,ALLIANCE
174966218,Moradym,tyrande,66,HORDE
166715224,Evalou,ravenholdt,66,HORDE
170361972,Вайздрауд,gordunni,66,ALLIANCE
178770969,Раггнар,goldrinn,66,ALLIANCE
152626769,Kouik,hyjal,66,HORDE
175953050,Shïnrak,exodar,66,HORDE
175380118,Naincrøyable,eldrethalas,66,ALLIANCE
154047614,Reyour,norgannon,66,ALLIANCE
162037166,Визэрвул,howling-fjord,66,HORDE
175292796,Pallemdafoe,sanguino,66,HORDE
176508454,Rageren,magtheridon,66,HORDE
97118054,Anarae,tarren-mill,66,HORDE
164567847,Imslapyo,bronzebeard,66,ALLIANCE
159143128,Glutenguri,ravencrest,66,ALLIANCE
162397961,Ixíón,dun-modr,66,ALLIANCE
174636549,Elênya,cthun,66,HORDE
127593735,Форстарлинг,blackscar,66,ALLIANCE
116752621,Wookié,magtheridon,66,ALLIANCE
126947576,Saïya,illidan,66,HORDE
141857438,Tobíkanobi,tarren-mill,66,HORDE
175249065,Natø,dun-modr,66,ALLIANCE
170229125,Элитныи,gordunni,66,ALLIANCE
92465684,Демопал,fordragon,66,ALLIANCE
108318652,Wuffo,antonidas,66,ALLIANCE
139762690,Favre,hyjal,66,ALLIANCE
98556509,Blaiser,ravencrest,66,ALLIANCE
155711006,Gottköníg,antonidas,66,ALLIANCE
105010723,Ixorax,outland,66,ALLIANCE
154057664,Malwéthiel,kirin-tor,66,ALLIANCE
