profile.id,profile.name,profile.realm.slug,specialization.id,faction.type
158624613,Nyùkä,conseil-des-ombres,66,ALLIANCE
160263077,Butzzbenzer,nozdormu,66,HORDE
160604312,Sephecs,nozdormu,66,ALLIANCE
245041355,Динадин,gordunni,66,ALLIANCE
131559351,Erotikuss,aegwynn,66,ALLIANCE
94724787,Amaleika,nozdormu,66,ALLIANCE
155250431,Deviouslight,drakthul,66,ALLIANCE
165606918,Hegeshine,argent-dawn,66,ALLIANCE
155596230,Schnauzli,perenolde,66,ALLIANCE
161204362,Xeladin,garrosh,66,HORDE
73150020,Elijahu,eredar,66,HORDE
118015526,Lyte,nozdormu,66,ALLIANCE
99896751,Hothanatos,nozdormu,66,ALLIANCE
99250043,Amicitia,antonidas,66,ALLIANCE
68366054,Amunrey,nozdormu,66,ALLIANCE
175196320,Хитя,howling-fjord,66,HORDE
153078382,Anorwen,pozzo-delleternità,66,ALLIANCE
156073122,Muuhlan,perenolde,66,HORDE
197550361,Lustucrü,archimonde,66,ALLIANCE
94680827,Neohit,twisting-nether,66,HORDE
187527906,Гростер,gordunni,66,ALLIANCE
156085046,Holycabby,teldrassil,66,ALLIANCE
191840232,Nakui,aegwynn,66,ALLIANCE
162689893,Krøamar,twisting-nether,66,HORDE
166768405,Buidsear,blackmoore,66,ALLIANCE
59832361,Milàny,ysondre,66,HORDE
154524358,Dalinn,teldrassil,66,ALLIANCE
111554269,Bretony,twisting-nether,66,HORDE
111845569,Mestrong,aegwynn,66,ALLIANCE
88715608,Eycha,garrosh,66,ALLIANCE
197011934,Eriot,frostmane,66,ALLIANCE
108222133,Sîrlapperich,antonidas,66,ALLIANCE
156083619,Axuz,perenolde,66,ALLIANCE
172649351,Zozio,dun-modr,66,ALLIANCE
198022977,ßigleßelge,archimonde,66,ALLIANCE
83696336,Palast,nemesis,66,ALLIANCE
218934718,Qhaah,sylvanas,66,ALLIANCE
243291332,Холиджастис,gordunni,66,ALLIANCE
161915249,Twinibo,shattrath,66,ALLIANCE
155063123,Ràyzèr,antonidas,66,ALLIANCE
160013505,Ayven,dalaran,66,ALLIANCE
161175764,Orsola,garrosh,66,ALLIANCE
137478706,Jimioo,argent-dawn,66,ALLIANCE
127018855,Tepi,nozdormu,66,ALLIANCE
160835993,Kiith,silvermoon,66,ALLIANCE
159298617,Hólyshet,tarren-mill,66,HORDE
163097449,Schayla,garrosh,66,ALLIANCE
208307745,Silverdawn,runetotem,66,ALLIANCE
156311796,Andýson,antonidas,66,ALLIANCE
146739606,Ибха,gordunni,66,ALLIANCE
109701171,Alia,quelthalas,66,ALLIANCE
98398071,Toplul,ravencrest,66,ALLIANCE
155182053,Arkanes,perenolde,66,ALLIANCE
247159249,Зоенька,soulflayer,66,HORDE
160688161,Netrana,perenolde,66,ALLIANCE
166981659,Dermatoss,blackrock,66,HORDE
154454348,Langeezy,ravencrest,66,ALLIANCE
118699603,Cyruz,eonar,66,ALLIANCE
120299696,Vraccâs,silvermoon,66,ALLIANCE
113142020,Stonehead,shattrath,66,ALLIANCE
196740717,Mazzaia,silvermoon,66,ALLIANCE
67865667,Elyana,nozdormu,66,ALLIANCE
119055674,Lízarí,antonidas,66,ALLIANCE
107290934,Dorem,shattrath,66,ALLIANCE
110117923,Sîlîan,blackmoore,66,HORDE
195690055,Heliof,silvermoon,66,ALLIANCE
157250078,Tanduwin,antonidas,66,ALLIANCE
156103505,Echnatón,teldrassil,66,ALLIANCE
173440088,Тэсон,howling-fjord,66,HORDE
139225789,Sannylight,malfurion,66,HORDE
169874478,Protlakson,drakthul,66,HORDE
69341483,Altora,shattrath,66,ALLIANCE
160480098,Tschibureki,shattrath,66,HORDE
120418544,Multík,burning-legion,66,HORDE
166031312,Dalline,kelthuzad,66,HORDE
245895438,Аргоныч,gordunni,66,ALLIANCE
121791826,Culsec,confrérie-du-thorium,66,ALLIANCE
160026525,Shanis,doomhammer,66,ALLIANCE
158108681,Thejóy,tarren-mill,66,HORDE
155676909,Fíesel,teldrassil,66,HORDE
62338330,Albe,aggramar,66,HORDE
26089178,Wingless,garrosh,66,HORDE
44349718,Ethós,garrosh,66,ALLIANCE
64160021,Malaketh,blackmoore,66,HORDE
163832801,Holyblood,aegwynn,66,ALLIANCE
168126191,Twentytwooò,thrall,66,HORDE
127776825,Thôrîn,garrosh,66,ALLIANCE
151649514,Marekings,silvermoon,66,ALLIANCE
240572046,Акрион,greymane,66,ALLIANCE
71647194,Auralis,garrosh,66,HORDE
144588123,Zao,grim-batol,66,ALLIANCE
110986811,Brunnhildex,garrosh,66,HORDE
155856222,Boga,malganis,66,HORDE
192141877,Dedovahkiin,outland,66,ALLIANCE
167090999,Neminè,kazzak,66,HORDE
98572179,Greycloak,kult-der-verdammten,66,ALLIANCE
116705748,Karnélia,dalaran,66,ALLIANCE
65573120,Janná,blackmoore,66,ALLIANCE
120908917,Pertis,garrosh,66,ALLIANCE
108029148,Spirine,ysondre,66,HORDE
244270512,Гробовщица,soulflayer,66,HORDE
