character.id,profile.name,profile.slug,score
84952963,Ravihn,the-shatar,1083.4
168522770,Bakmachine,ragnaros,1401.8
107565864,Fatherpala,twisting-nether,860.3
66381160,Hólybeef,blackrock,984.5
160396182,Kofle,draenor,1298.5
87892285,Keevâ,draenor,953.5
109172779,Vareena,twisting-nether,732.9
148169893,Yesyesyes,arthas,1250.9
137340802,Ajire,magtheridon,981.2
177144909,Aryxxë,twisting-nether,934.8
166202436,Raime,steamwheedle-cartel,1099.9
245964140,Аймай,deathguard,1101.7
118647128,Vulrane,moonglade,868.0
160686835,Daire,draenor,1070.9
88943344,Punlac,draenor,1115.4
169726299,Erìanìa,stormreaver,948.3
166981659,Dermatoss,blackrock,1002.2
128211073,Ashmede,the-shatar,894.0
100379663,Arthéa,khaz-modan,1028.7
170081946,Merciess,moonglade,772.6
160158798,Gorben,moonglade,960.9
151661933,Palamulle,moonglade,668.0
154375552,Moóze,stormscale,677.8
118009245,Heracleus,ravencrest,837.0
92331503,Znoraka,naxxramas,1162.8
164726442,Ilean,the-shatar,572.7
149209034,Kalell,steamwheedle-cartel,610.4
93970851,Ticklemytoes,twisting-nether,965.3
108829691,Caoillain,steamwheedle-cartel,717.0
117403736,Nijenna,baelgun,689.0
134491137,Ridestore,draenor,802.9
140358658,Behul,sporeggar,946.6
83744245,Mescudi,ysondre,1117.7
153396017,Morijan,malganis,1311.5
109724996,Atóm,steamwheedle-cartel,515.6
170002979,Heligaree,argent-dawn,701.6
197550361,Lustucrü,archimonde,1237.8
172526166,Reløx,twisting-nether,915.9
128664948,Posque,burning-legion,946.3
157187667,Leprosaurus,the-shatar,777.3
6011810,Arthuran,moonglade,675.4
167956301,Darkdroid,the-shatar,206.2
177847053,Bryce,chamber-of-aspects,1023.6
247336029,Grmzz,arathor,662.0
188350280,Зевадинка,eversong,711.0
151385425,Lägdan,moonglade,567.8
109791128,Karmelka,steamwheedle-cartel,473.2
10363320,Hironin,moonglade,474.5
151776427,Karmael,steamwheedle-cartel,729.2
163472946,Milogor,steamwheedle-cartel,659.4
