character.id,profile.name,profile.slug,score
158337454,Shikanna,drakthul,1571.9
132889147,Geart,wildhammer,1550.3
177455454,Шарек,howling-fjord,1365.7
123852462,Klerdinia,thunderhorn,1201.5
143466983,Flyínghirsch,blackmoore,1499.3
91489989,Grimmakyr,thunderhorn,1319.7
159409056,Jarvee,silvermoon,1186.3
161025566,Ko,turalyon,1328.7
243297979,Ксайгон,gordunni,1198.9
165037468,Diktrol,stormreaver,1211.2
195731446,Saltyarmpit,wildhammer,1202.4
73415077,Wellmet,eredar,1033.4
222480059,Перпендикуль,gordunni,1132.6
194231961,Selliuocsem,archimonde,1099.8
166079251,Steks,blades-edge,1315.2
147459469,Enoula,blackmoore,931.8
193908538,Чуу,gordunni,969.8
196436232,Jale,wildhammer,1001.0
192569388,Prosaice,kazzak,1167.2
154424885,Aedera,ravencrest,909.9
186117497,Rhosylla,wildhammer,1176.1
93517910,Oizoo,aggra-português,1164.4
153286544,Nerubiana,burning-blade,969.7
180882819,Звездолетчик,gordunni,1192.6
169804381,Lemmebubble,tarren-mill,776.0
179431966,Daddy,thunderhorn,1052.4
141190147,Alijena,drakthul,1072.5
164970908,Alergix,drakthul,1060.4
155728898,Shikari,thunderhorn,1297.2
140480856,Blizobot,arathor,243.4
179845298,Sejn,silvermoon,1215.9
148053643,Hinters,argent-dawn,827.7
137320642,Snòrry,silvermoon,947.7
143386445,Stvicious,burning-legion,
242084303,Мх,gordunni,1017.6
192868960,Hölÿshït,archimonde,1093.4
226178677,Idoc,sylvanas,1028.6
193585079,Vlatomik,thunderhorn,1024.5
196745652,Kendisen,wildhammer,871.5
111985644,Houdoor,ravencrest,972.0
103314955,Enhet,veknilash,1023.8
178517811,Shogan,wildhammer,961.2
154018548,Legendaura,silvermoon,870.4
126013819,Ethelien,draenor,1282.2
156332815,Leroic,ravencrest,810.3
129609368,Tirryel,wildhammer,1028.7
159267133,Yosefina,ravencrest,918.1
193641885,Wardur,wildhammer,1189.0
161467697,Kedywen,hyjal,1003.7
113113444,Brattysis,eredar,995.3
155209419,Mohgron,antonidas,992.7
156038983,Ragondin,ravencrest,912.0
100695388,Ileila,alleria,994.1
244674962,Janp,dragonblight,806.7
188463207,Camilee,thunderhorn,993.2
166766642,Inqvizitor,thunderhorn,650.7
200770670,Дримстер,eversong,978.0
168177456,Aymenett,thunderhorn,999.5
143460856,Faalcon,drakthul,1198.8
92891532,Pateros,thunderhorn,919.1
196370154,Fuzzinator,outland,719.4
196790087,Kaltenecker,kazzak,782.8
156103505,Echnatón,teldrassil,1021.2
111082658,Lîquitwalker,antonidas,1041.1
193934383,Ronnybruvik,kazzak,993.6
87461053,Ðêßßíê,draenor,871.4
94627677,Juriens,ravencrest,701.4
162747665,Thalanôs,kargath,806.8
91034245,Mercilessa,thunderhorn,867.1
172809122,Andû,hyjal,1132.9
192857006,Psychokilla,wildhammer,679.5
198097689,Twyra,wildhammer,787.4
186403626,Azylex,hyjal,891.5
157946187,Lowemotion,stormscale,878.3
146492062,Get,thunderhorn,703.5
173598076,Akaiinu,twisting-nether,1379.5
144626733,Armypâle,dalaran,958.4
135235230,Mozgus,wildhammer,899.3
149229140,Orinariel,thunderhorn,828.2
157932568,Dreyfux,ravencrest,985.6
80256734,Celestris,pozzo-delleternità,558.2
113142020,Stonehead,shattrath,849.4
194187404,Vardas,wildhammer,845.7
187022384,Bubblewoman,arathor,1049.5
153820510,Ouchpala,doomhammer,768.5
119587147,Allenaa,thunderhorn,777.4
181649700,Lojzo,deathwing,
159949443,Asbell,argent-dawn,866.4
95500294,Alarrin,twisting-nether,1337.5
247263227,Миртая,gordunni,966.5
167494489,Beltain,wildhammer,763.6
175220876,Wrymen,thunderhorn,976.2
80106705,Закорючко,gordunni,675.1
164935565,Felsn,outland,661.4
87111281,Затрещинна,howling-fjord,950.7
158829913,Grumbald,malygos,922.6
33832241,Bôlt,wildhammer,870.0
153902372,Suddenpala,tarren-mill,799.1
90845235,Hargall,thunderhorn,747.2
124106803,Randompala,zenedar,701.6
101670015,Bezvakost,thunderhorn,444.7
71560197,Nanúk,drakthul,1111.9
167058171,Manthord,earthen-ring,726.7
125827280,Kazakov,dun-modr,920.8
120207353,Plesoun,outland,845.2
136935606,Baldwin,terenas,1000.9
171268022,Mentlock,thunderhorn,784.8
158251081,Höfi,alleria,854.6
244411493,Икера,borean-tundra,680.5
168607368,Mlrgmlrgmnm,burning-blade,564.2
188008678,Neriniar,silvermoon,698.3
115178501,Spacedonkey,thunderhorn,824.4
165788595,Famoire,wildhammer,676.3
133044523,Easyhoon,thunderhorn,786.6
246657598,Shiéld,the-maelstrom,843.8
136950983,Depsior,burning-legion,836.4
64791081,Ревирант,gordunni,1537.3
78769113,Экзекуторс,howling-fjord,1787.5
149986862,Ashtemazen,kazzak,1529.5
184277328,Proposition,hyjal,1441.0
134244517,Marhun,drakthul,1357.9
154473138,Ignispetram,ravencrest,1035.0
7764996,Utherion,dethecus,
226096042,Bleguta,sylvanas,1035.9
163412944,Velverose,dun-modr,1301.1
156870159,Llyara,blackmoore,977.5
172995008,Dworpinx,thunderhorn,862.6
243255435,Фалькмур,gordunni,1059.5
194690334,Pmb,grim-batol,1155.2
145977401,Индал,howling-fjord,1422.2
88418564,Krigol,stormscale,1297.1
143160103,Marqo,outland,1396.2
172649351,Zozio,dun-modr,1313.8
208307745,Silverdawn,runetotem,1149.3
143136419,Rumi,tarren-mill,1355.1
175998785,Cluther,twisting-nether,1028.4
11619025,Kuha,wildhammer,701.6
155858070,Kyrinov,silvermoon,1129.6
175503034,Тихэша,howling-fjord,950.5
93265847,Elhvind,ravencrest,935.3
176186888,Senatos,silvermoon,917.6
245614722,Ддоменщик,gordunni,926.6
166941979,Ule,archimonde,1116.6
92236683,Rollatrd,stormscale,848.0
151630311,Superado,tarren-mill,842.1
183506656,Lachtan,silvermoon,901.8
134029185,Mikeerô,drakthul,791.8
115977632,Funpun,outland,742.6
107879573,Rèbourne,stormscale,836.3
153522340,Parlene,blackhand,878.6
167858761,Zioné,grim-batol,724.5
92015115,Eiskonfekt,destromath,893.1
245838846,Bashpapi,karazhan,895.6
240840490,Найрарин,lich-king,846.3
164754611,Chítanda,argent-dawn,915.6
173224592,Lucyliu,ragnaros,1179.3
96001608,Strîke,thunderhorn,714.4
185857561,Дренпаладин,gordunni,1290.9
113211822,Shoumetsu,twisting-nether,933.3
166455008,Consecratío,gilneas,1023.8
218151876,Keiser,sylvanas,733.5
187460461,Äzulà,hyjal,1220.2
159001626,Drjônes,argent-dawn,788.0
173033978,Chimalli,wildhammer,398.6
153853024,Nelley,wildhammer,474.8
198132579,Logyk,silvermoon,845.0
161427731,Kottak,turalyon,772.4
169985198,Creammachine,argent-dawn,648.5
246474567,Acee,sylvanas,739.5
168141009,Dïntuw,archimonde,485.8
91161404,Técaro,thunderhorn,888.1
155534125,Suoh,ysondre,832.5
193861443,Bubák,wildhammer,719.0
197169175,Yûméko,hyjal,1309.8
124614488,Yêsrôck,blackmoore,769.0
189289124,Дефолтпал,gordunni,756.7
168470934,Okrutny,wildhammer,749.8
167574843,Hiera,earthen-ring,836.2
145675269,Citty,die-aldor,861.0
69030711,Karlton,outland,567.1
149003510,Skorne,defias-brotherhood,625.0
155232025,Spoonthief,ravencrest,878.7
90290869,Graorin,ravencrest,925.6
175782795,Nrg,magtheridon,810.9
76325182,Tahirah,grim-batol,891.5
92976171,Anticlimaxs,thunderhorn,645.4
177028711,Пвпшерс,galakrond,1002.3
51668748,Spazer,wildhammer,608.5
98999312,Arathonn,turalyon,675.6
118818386,Hajaj,thunderhorn,549.9
120831012,Rxpal,terenas,992.9
115781321,Aleco,outland,691.8
108475148,Zapí,argent-dawn,486.5
112982678,Rubiconn,wildhammer,639.7
79314704,Nimfomanka,wildhammer,840.0
118644424,Tagarian,burning-legion,488.5
