character.id,name,achievement_points,equipped_item_level,gender.name,faction.name,race.name,active_spec.name,realm.slug,guild.name,pvp_summary.href,statistics.href,mythic_keystone_profile.href,equipment.href,active_title.name,professions.href,covenant_progress.chosen_covenant.name,covenant_progress.renown_level,covenant_progress.soulbinds.href
107578790,Sindrome,20590,212,Female,Alliance,Dark Iron Dwarf,Protection,anachronos,All Nuke Skull,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/equipment?namespace=profile-eu,the Lightbringer,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/soulbinds?namespace=profile-eu
112479556,Paladinity,13990,219,Female,Alliance,Human,Protection,ravencrest,Levitation,https://eu.api.blizzard.com/profile/wow/character/ravencrest/paladinity/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/ravencrest/paladinity/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/ravencrest/paladinity/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/ravencrest/paladinity/equipment?namespace=profile-eu,Postmaster,https://eu.api.blizzard.com/profile/wow/character/ravencrest/paladinity/professions?namespace=profile-eu,Venthyr,26,https://eu.api.blizzard.com/profile/wow/character/ravencrest/paladinity/soulbinds?namespace=profile-eu
153748785,Lòken,20305,206,Male,Alliance,Human,Protection,antonidas,Old Generation,https://eu.api.blizzard.com/profile/wow/character/antonidas/l%C3%B2ken/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/antonidas/l%C3%B2ken/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/antonidas/l%C3%B2ken/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/antonidas/l%C3%B2ken/equipment?namespace=profile-eu,Highlord,https://eu.api.blizzard.com/profile/wow/character/antonidas/l%C3%B2ken/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/antonidas/l%C3%B2ken/soulbinds?namespace=profile-eu
148589653,Lénah,21705,210,Female,Alliance,Human,Protection,senjin,Dreissig Plus,https://eu.api.blizzard.com/profile/wow/character/senjin/l%C3%A9nah/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/senjin/l%C3%A9nah/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/senjin/l%C3%A9nah/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/senjin/l%C3%A9nah/equipment?namespace=profile-eu,Prelate,https://eu.api.blizzard.com/profile/wow/character/senjin/l%C3%A9nah/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/senjin/l%C3%A9nah/soulbinds?namespace=profile-eu
176644890,Артемониус,14365,211,Male,Alliance,Human,Protection,gordunni,Полет,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B0%D1%80%D1%82%D0%B5%D0%BC%D0%BE%D0%BD%D0%B8%D1%83%D1%81/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B0%D1%80%D1%82%D0%B5%D0%BC%D0%BE%D0%BD%D0%B8%D1%83%D1%81/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B0%D1%80%D1%82%D0%B5%D0%BC%D0%BE%D0%BD%D0%B8%D1%83%D1%81/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B0%D1%80%D1%82%D0%B5%D0%BC%D0%BE%D0%BD%D0%B8%D1%83%D1%81/equipment?namespace=profile-eu,the Seeker,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B0%D1%80%D1%82%D0%B5%D0%BC%D0%BE%D0%BD%D0%B8%D1%83%D1%81/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B0%D1%80%D1%82%D0%B5%D0%BC%D0%BE%D0%BD%D0%B8%D1%83%D1%81/soulbinds?namespace=profile-eu
183013498,Гидгуд,19585,211,Male,Alliance,Dark Iron Dwarf,Protection,gordunni,Стражники Альянса,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D0%B8%D0%B4%D0%B3%D1%83%D0%B4/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D0%B8%D0%B4%D0%B3%D1%83%D0%B4/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D0%B8%D0%B4%D0%B3%D1%83%D0%B4/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D0%B8%D0%B4%D0%B3%D1%83%D0%B4/equipment?namespace=profile-eu,the Faceless One,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D0%B8%D0%B4%D0%B3%D1%83%D0%B4/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D0%B8%D0%B4%D0%B3%D1%83%D0%B4/soulbinds?namespace=profile-eu
153681494,Helaku,22375,205,Male,Horde,Tauren,Protection,kirin-tor,Intemporel,https://eu.api.blizzard.com/profile/wow/character/kirin-tor/helaku/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/kirin-tor/helaku/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/kirin-tor/helaku/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/kirin-tor/helaku/equipment?namespace=profile-eu,Legend of Pandaria,https://eu.api.blizzard.com/profile/wow/character/kirin-tor/helaku/professions?namespace=profile-eu,Night Fae,26,https://eu.api.blizzard.com/profile/wow/character/kirin-tor/helaku/soulbinds?namespace=profile-eu
195622369,Líghtfòrged,22315,209,Male,Alliance,Lightforged Draenei,Protection,silvermoon,No Quarter,https://eu.api.blizzard.com/profile/wow/character/silvermoon/l%C3%ADghtf%C3%B2rged/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/silvermoon/l%C3%ADghtf%C3%B2rged/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/silvermoon/l%C3%ADghtf%C3%B2rged/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/silvermoon/l%C3%ADghtf%C3%B2rged/equipment?namespace=profile-eu,the Proven Defender,https://eu.api.blizzard.com/profile/wow/character/silvermoon/l%C3%ADghtf%C3%B2rged/professions?namespace=profile-eu,Kyrian,22,https://eu.api.blizzard.com/profile/wow/character/silvermoon/l%C3%ADghtf%C3%B2rged/soulbinds?namespace=profile-eu
136643238,Atilaelhuno,9725,211,Male,Alliance,Human,Protection,dun-modr,Héroes Rúnicos,https://eu.api.blizzard.com/profile/wow/character/dun-modr/atilaelhuno/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/dun-modr/atilaelhuno/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/dun-modr/atilaelhuno/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/dun-modr/atilaelhuno/equipment?namespace=profile-eu,the Kingslayer,https://eu.api.blizzard.com/profile/wow/character/dun-modr/atilaelhuno/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/dun-modr/atilaelhuno/soulbinds?namespace=profile-eu
108200144,Palpàdin,13025,212,Male,Alliance,Lightforged Draenei,Protection,antonidas,Access All Areas,https://eu.api.blizzard.com/profile/wow/character/antonidas/palp%C3%A0din/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/antonidas/palp%C3%A0din/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/antonidas/palp%C3%A0din/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/antonidas/palp%C3%A0din/equipment?namespace=profile-eu,Empire's Twilight,https://eu.api.blizzard.com/profile/wow/character/antonidas/palp%C3%A0din/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/antonidas/palp%C3%A0din/soulbinds?namespace=profile-eu
133138639,Eredana,18985,212,Female,Alliance,Draenei,Protection,senjin,Reiter der Zerstörung,https://eu.api.blizzard.com/profile/wow/character/senjin/eredana/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/senjin/eredana/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/senjin/eredana/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/senjin/eredana/equipment?namespace=profile-eu,Empire's Twilight,https://eu.api.blizzard.com/profile/wow/character/senjin/eredana/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/senjin/eredana/soulbinds?namespace=profile-eu
64554688,Leyhla,16815,205,Female,Alliance,Human,Protection,area-52,Heldentaten,https://eu.api.blizzard.com/profile/wow/character/area-52/leyhla/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/area-52/leyhla/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/area-52/leyhla/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/area-52/leyhla/equipment?namespace=profile-eu,Legend of Pandaria,https://eu.api.blizzard.com/profile/wow/character/area-52/leyhla/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/area-52/leyhla/soulbinds?namespace=profile-eu
149210857,Angèlìcà,14665,210,Female,Horde,Blood Elf,Protection,nemesis,Adunanza,https://eu.api.blizzard.com/profile/wow/character/nemesis/ang%C3%A8l%C3%ACc%C3%A0/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/nemesis/ang%C3%A8l%C3%ACc%C3%A0/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/nemesis/ang%C3%A8l%C3%ACc%C3%A0/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/nemesis/ang%C3%A8l%C3%ACc%C3%A0/equipment?namespace=profile-eu,Ambassador,https://eu.api.blizzard.com/profile/wow/character/nemesis/ang%C3%A8l%C3%ACc%C3%A0/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/nemesis/ang%C3%A8l%C3%ACc%C3%A0/soulbinds?namespace=profile-eu
