character.id,name,achievement_points,equipped_item_level,gender.name,faction.name,race.name,active_spec.name,realm.slug,guild.name,pvp_summary.href,statistics.href,mythic_keystone_profile.href,equipment.href,active_title.name,professions.href,covenant_progress.chosen_covenant.name,covenant_progress.renown_level,covenant_progress.soulbinds.href
95555033,Greedosan,23955,218,Female,Horde,Blood Elf,Protection,twisting-nether,Mystruppen,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/greedosan/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/greedosan/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/greedosan/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/greedosan/equipment?namespace=profile-eu,Starcaller,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/greedosan/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/greedosan/soulbinds?namespace=profile-eu
51689423,Élivrio,25655,216,Male,Horde,Blood Elf,Protection,naxxramas,PhoeniXia,https://eu.api.blizzard.com/profile/wow/character/naxxramas/%C3%A9livrio/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/%C3%A9livrio/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/%C3%A9livrio/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/%C3%A9livrio/equipment?namespace=profile-eu,Loremaster,https://eu.api.blizzard.com/profile/wow/character/naxxramas/%C3%A9livrio/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/naxxramas/%C3%A9livrio/soulbinds?namespace=profile-eu
170229125,Элитныи,17835,208,Male,Alliance,Human,Protection,gordunni,Субботние Эпохальщики,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D1%8D%D0%BB%D0%B8%D1%82%D0%BD%D1%8B%D0%B8/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D1%8D%D0%BB%D0%B8%D1%82%D0%BD%D1%8B%D0%B8/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D1%8D%D0%BB%D0%B8%D1%82%D0%BD%D1%8B%D0%B8/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D1%8D%D0%BB%D0%B8%D1%82%D0%BD%D1%8B%D0%B8/equipment?namespace=profile-eu,Veteran of the Alliance,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D1%8D%D0%BB%D0%B8%D1%82%D0%BD%D1%8B%D0%B8/professions?namespace=profile-eu,Kyrian,21,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D1%8D%D0%BB%D0%B8%D1%82%D0%BD%D1%8B%D0%B8/soulbinds?namespace=profile-eu
165797653,Päm,11600,216,Female,Horde,Blood Elf,Protection,twisting-nether,Instructions Unclear,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/p%C3%A4m/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/p%C3%A4m/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/p%C3%A4m/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/p%C3%A4m/equipment?namespace=profile-eu,Postmaster,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/p%C3%A4m/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/p%C3%A4m/soulbinds?namespace=profile-eu
91221822,Cemgiskan,9885,215,Male,Horde,Tauren,Protection,illidan,Give Me Pleasure,https://eu.api.blizzard.com/profile/wow/character/illidan/cemgiskan/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/cemgiskan/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/cemgiskan/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/cemgiskan/equipment?namespace=profile-eu,Vengeance Incarnate,https://eu.api.blizzard.com/profile/wow/character/illidan/cemgiskan/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/illidan/cemgiskan/soulbinds?namespace=profile-eu
162678815,Sorrepala,16710,207,Female,Horde,Blood Elf,Protection,kazzak,ETT JÄVLA DANSBAND,https://eu.api.blizzard.com/profile/wow/character/kazzak/sorrepala/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/kazzak/sorrepala/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/kazzak/sorrepala/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/kazzak/sorrepala/equipment?namespace=profile-eu,the Patient,https://eu.api.blizzard.com/profile/wow/character/kazzak/sorrepala/professions?namespace=profile-eu,Kyrian,16,https://eu.api.blizzard.com/profile/wow/character/kazzak/sorrepala/soulbinds?namespace=profile-eu
140891853,Sêphïrøth,17720,213,Male,Horde,Blood Elf,Protection,illidan,Wipe and Retry,https://eu.api.blizzard.com/profile/wow/character/illidan/s%C3%AAph%C3%AFr%C3%B8th/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/s%C3%AAph%C3%AFr%C3%B8th/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/s%C3%AAph%C3%AFr%C3%B8th/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/s%C3%AAph%C3%AFr%C3%B8th/equipment?namespace=profile-eu,the Faceless One,https://eu.api.blizzard.com/profile/wow/character/illidan/s%C3%AAph%C3%AFr%C3%B8th/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/illidan/s%C3%AAph%C3%AFr%C3%B8th/soulbinds?namespace=profile-eu
173598076,Akaiinu,16490,214,Female,Horde,Blood Elf,Protection,twisting-nether,Tenacity,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/akaiinu/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/akaiinu/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/akaiinu/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/akaiinu/equipment?namespace=profile-eu,the Faceless One,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/akaiinu/professions?namespace=profile-eu,Kyrian,25,https://eu.api.blizzard.com/profile/wow/character/twisting-nether/akaiinu/soulbinds?namespace=profile-eu
85396355,Tyranu,15790,218,Male,Horde,Blood Elf,Protection,frostwolf,Flat Raid Failing,https://eu.api.blizzard.com/profile/wow/character/frostwolf/tyranu/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/frostwolf/tyranu/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/frostwolf/tyranu/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/frostwolf/tyranu/equipment?namespace=profile-eu,Firelord,https://eu.api.blizzard.com/profile/wow/character/frostwolf/tyranu/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/frostwolf/tyranu/soulbinds?namespace=profile-eu
174176320,Palpartout,21475,213,Male,Horde,Tauren,Protection,dalaran,Anathéma,https://eu.api.blizzard.com/profile/wow/character/dalaran/palpartout/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/dalaran/palpartout/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/dalaran/palpartout/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/dalaran/palpartout/equipment?namespace=profile-eu,the Admired,https://eu.api.blizzard.com/profile/wow/character/dalaran/palpartout/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/dalaran/palpartout/soulbinds?namespace=profile-eu
91397717,Kïrah,17805,213,Male,Horde,Blood Elf,Protection,illidan,Veins,https://eu.api.blizzard.com/profile/wow/character/illidan/k%C3%AFrah/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/k%C3%AFrah/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/k%C3%AFrah/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/k%C3%AFrah/equipment?namespace=profile-eu,the Light of Dawn,https://eu.api.blizzard.com/profile/wow/character/illidan/k%C3%AFrah/professions?namespace=profile-eu,Venthyr,21,https://eu.api.blizzard.com/profile/wow/character/illidan/k%C3%AFrah/soulbinds?namespace=profile-eu
82649630,Tesalion,13870,215,Male,Horde,Zandalari Troll,Protection,blackhand,Tsniped in Klingehütte,https://eu.api.blizzard.com/profile/wow/character/blackhand/tesalion/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blackhand/tesalion/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blackhand/tesalion/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blackhand/tesalion/equipment?namespace=profile-eu,Spear of Vol'jin,https://eu.api.blizzard.com/profile/wow/character/blackhand/tesalion/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/blackhand/tesalion/soulbinds?namespace=profile-eu
34037255,Arthàas,8740,210,Male,Horde,Blood Elf,Protection,naxxramas,Ombres des Loas,https://eu.api.blizzard.com/profile/wow/character/naxxramas/arth%C3%A0as/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/arth%C3%A0as/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/arth%C3%A0as/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/arth%C3%A0as/equipment?namespace=profile-eu,the Alliance Slayer,https://eu.api.blizzard.com/profile/wow/character/naxxramas/arth%C3%A0as/professions?namespace=profile-eu,Necrolord,17,https://eu.api.blizzard.com/profile/wow/character/naxxramas/arth%C3%A0as/soulbinds?namespace=profile-eu
175660087,Popsmoke,18435,213,Male,Alliance,Human,Protection,naxxramas,Brigade Fantôme,https://eu.api.blizzard.com/profile/wow/character/naxxramas/popsmoke/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/popsmoke/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/popsmoke/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/popsmoke/equipment?namespace=profile-eu,the Proud,https://eu.api.blizzard.com/profile/wow/character/naxxramas/popsmoke/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/naxxramas/popsmoke/soulbinds?namespace=profile-eu
188977395,Ulfhiild,4810,210,Male,Horde,Blood Elf,Protection,kazzak,F Ü R O R,https://eu.api.blizzard.com/profile/wow/character/kazzak/ulfhiild/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/kazzak/ulfhiild/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/kazzak/ulfhiild/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/kazzak/ulfhiild/equipment?namespace=profile-eu,Renowned Explorer,https://eu.api.blizzard.com/profile/wow/character/kazzak/ulfhiild/professions?namespace=profile-eu,Kyrian,23,https://eu.api.blizzard.com/profile/wow/character/kazzak/ulfhiild/soulbinds?namespace=profile-eu
91060995,Sileighty,21600,211,Male,Horde,Blood Elf,Protection,illidan,ReadyCheck,https://eu.api.blizzard.com/profile/wow/character/illidan/sileighty/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/sileighty/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/sileighty/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/sileighty/equipment?namespace=profile-eu,the Proven Defender,https://eu.api.blizzard.com/profile/wow/character/illidan/sileighty/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/illidan/sileighty/soulbinds?namespace=profile-eu
226271489,Epithimia,12400,211,Male,Alliance,Human,Protection,sylvanas,Beanz,https://eu.api.blizzard.com/profile/wow/character/sylvanas/epithimia/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/sylvanas/epithimia/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/sylvanas/epithimia/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/sylvanas/epithimia/equipment?namespace=profile-eu,Farmer,https://eu.api.blizzard.com/profile/wow/character/sylvanas/epithimia/professions?namespace=profile-eu,Kyrian,25,https://eu.api.blizzard.com/profile/wow/character/sylvanas/epithimia/soulbinds?namespace=profile-eu
162758759,Понидоктор,12310,215,Male,Horde,Blood Elf,Protection,howling-fjord,Боевые петушки,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/equipment?namespace=profile-eu,the Proud,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/soulbinds?namespace=profile-eu
141975019,Agamenón,25075,209,Male,Horde,Tauren,Protection,sanguino,EKO,https://eu.api.blizzard.com/profile/wow/character/sanguino/agamen%C3%B3n/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/sanguino/agamen%C3%B3n/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/sanguino/agamen%C3%B3n/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/sanguino/agamen%C3%B3n/equipment?namespace=profile-eu,Titanslayer,https://eu.api.blizzard.com/profile/wow/character/sanguino/agamen%C3%B3n/professions?namespace=profile-eu,Kyrian,20,https://eu.api.blizzard.com/profile/wow/character/sanguino/agamen%C3%B3n/soulbinds?namespace=profile-eu
163846729,Ithuriel,19675,209,Male,Horde,Blood Elf,Protection,illidan,The Corrupted Coconuts,https://eu.api.blizzard.com/profile/wow/character/illidan/ithuriel/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/ithuriel/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/ithuriel/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/ithuriel/equipment?namespace=profile-eu,the Undying,https://eu.api.blizzard.com/profile/wow/character/illidan/ithuriel/professions?namespace=profile-eu,Venthyr,26,https://eu.api.blizzard.com/profile/wow/character/illidan/ithuriel/soulbinds?namespace=profile-eu
91417893,Cynnos,14360,200,Male,Horde,Tauren,Protection,illidan,Ombres des Loas,https://eu.api.blizzard.com/profile/wow/character/illidan/cynnos/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/cynnos/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/cynnos/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/illidan/cynnos/equipment?namespace=profile-eu,Lumberjack,https://eu.api.blizzard.com/profile/wow/character/illidan/cynnos/professions?namespace=profile-eu,Kyrian,25,https://eu.api.blizzard.com/profile/wow/character/illidan/cynnos/soulbinds?namespace=profile-eu
119268203,Deicide,21390,212,Male,Horde,Blood Elf,Protection,guldan,CSI Donnerfels,https://eu.api.blizzard.com/profile/wow/character/guldan/deicide/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/guldan/deicide/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/guldan/deicide/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/guldan/deicide/equipment?namespace=profile-eu,the Lightbringer,https://eu.api.blizzard.com/profile/wow/character/guldan/deicide/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/guldan/deicide/soulbinds?namespace=profile-eu
14803174,Xates,17725,206,Male,Horde,Zandalari Troll,Protection,naxxramas,Twinkception,https://eu.api.blizzard.com/profile/wow/character/naxxramas/xates/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/xates/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/xates/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/naxxramas/xates/equipment?namespace=profile-eu,Storm's End,https://eu.api.blizzard.com/profile/wow/character/naxxramas/xates/professions?namespace=profile-eu,Kyrian,10,https://eu.api.blizzard.com/profile/wow/character/naxxramas/xates/soulbinds?namespace=profile-eu
