character.id,name,achievement_points,equipped_item_level,gender.name,faction.name,race.name,active_spec.name,realm.slug,guild.name,pvp_summary.href,statistics.href,mythic_keystone_profile.href,equipment.href,active_title.name,professions.href,covenant_progress.chosen_covenant.name,covenant_progress.renown_level,covenant_progress.soulbinds.href
226274304,Valithria,32330,221,Female,Alliance,Draenei,Protection,sylvanas,Not Great Not Terrible,https://eu.api.blizzard.com/profile/wow/character/sylvanas/valithria/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/sylvanas/valithria/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/sylvanas/valithria/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/sylvanas/valithria/equipment?namespace=profile-eu,the Insane,https://eu.api.blizzard.com/profile/wow/character/sylvanas/valithria/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/sylvanas/valithria/soulbinds?namespace=profile-eu
178142124,Десперайт,13120,221,Female,Alliance,Lightforged Draenei,Protection,gordunni,Статика,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B4%D0%B5%D1%81%D0%BF%D0%B5%D1%80%D0%B0%D0%B9%D1%82/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B4%D0%B5%D1%81%D0%BF%D0%B5%D1%80%D0%B0%D0%B9%D1%82/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B4%D0%B5%D1%81%D0%BF%D0%B5%D1%80%D0%B0%D0%B9%D1%82/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B4%D0%B5%D1%81%D0%BF%D0%B5%D1%80%D0%B0%D0%B9%D1%82/equipment?namespace=profile-eu,Vengeance Incarnate,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B4%D0%B5%D1%81%D0%BF%D0%B5%D1%80%D0%B0%D0%B9%D1%82/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B4%D0%B5%D1%81%D0%BF%D0%B5%D1%80%D0%B0%D0%B9%D1%82/soulbinds?namespace=profile-eu
115463739,Ærdaras,10655,214,Female,Horde,Blood Elf,Protection,blackhand,UC was an inside job,https://eu.api.blizzard.com/profile/wow/character/blackhand/%C3%A6rdaras/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blackhand/%C3%A6rdaras/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blackhand/%C3%A6rdaras/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blackhand/%C3%A6rdaras/equipment?namespace=profile-eu,Vengeance Incarnate,https://eu.api.blizzard.com/profile/wow/character/blackhand/%C3%A6rdaras/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/blackhand/%C3%A6rdaras/soulbinds?namespace=profile-eu
241481552,Хэл,21235,206,Female,Alliance,Human,Protection,lich-king,Инфесто,https://eu.api.blizzard.com/profile/wow/character/lich-king/%D1%85%D1%8D%D0%BB/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/lich-king/%D1%85%D1%8D%D0%BB/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/lich-king/%D1%85%D1%8D%D0%BB/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/lich-king/%D1%85%D1%8D%D0%BB/equipment?namespace=profile-eu,the Hordebreaker,https://eu.api.blizzard.com/profile/wow/character/lich-king/%D1%85%D1%8D%D0%BB/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/lich-king/%D1%85%D1%8D%D0%BB/soulbinds?namespace=profile-eu
244243332,Жоксс,20595,214,Female,Horde,Blood Elf,Protection,booty-bay,ФБМ,https://eu.api.blizzard.com/profile/wow/character/booty-bay/%D0%B6%D0%BE%D0%BA%D1%81%D1%81/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/booty-bay/%D0%B6%D0%BE%D0%BA%D1%81%D1%81/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/booty-bay/%D0%B6%D0%BE%D0%BA%D1%81%D1%81/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/booty-bay/%D0%B6%D0%BE%D0%BA%D1%81%D1%81/equipment?namespace=profile-eu,Spirestalker,https://eu.api.blizzard.com/profile/wow/character/booty-bay/%D0%B6%D0%BE%D0%BA%D1%81%D1%81/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/booty-bay/%D0%B6%D0%BE%D0%BA%D1%81%D1%81/soulbinds?namespace=profile-eu
51285832,Громел,29390,215,Male,Alliance,Human,Protection,gordunni,Денди,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D1%80%D0%BE%D0%BC%D0%B5%D0%BB/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D1%80%D0%BE%D0%BC%D0%B5%D0%BB/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D1%80%D0%BE%D0%BC%D0%B5%D0%BB/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D1%80%D0%BE%D0%BC%D0%B5%D0%BB/equipment?namespace=profile-eu,Justicar,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D1%80%D0%BE%D0%BC%D0%B5%D0%BB/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/gordunni/%D0%B3%D1%80%D0%BE%D0%BC%D0%B5%D0%BB/soulbinds?namespace=profile-eu
175828779,Холисмайл,3105,215,Male,Horde,Blood Elf,Protection,howling-fjord,Нэйчерал Селекшн,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%85%D0%BE%D0%BB%D0%B8%D1%81%D0%BC%D0%B0%D0%B9%D0%BB/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%85%D0%BE%D0%BB%D0%B8%D1%81%D0%BC%D0%B0%D0%B9%D0%BB/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%85%D0%BE%D0%BB%D0%B8%D1%81%D0%BC%D0%B0%D0%B9%D0%BB/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%85%D0%BE%D0%BB%D0%B8%D1%81%D0%BC%D0%B0%D0%B9%D0%BB/equipment?namespace=profile-eu,the Proud,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%85%D0%BE%D0%BB%D0%B8%D1%81%D0%BC%D0%B0%D0%B9%D0%BB/professions?namespace=profile-eu,Kyrian,25,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%85%D0%BE%D0%BB%D0%B8%D1%81%D0%BC%D0%B0%D0%B9%D0%BB/soulbinds?namespace=profile-eu
107578790,Sindrome,20590,212,Female,Alliance,Dark Iron Dwarf,Protection,anachronos,All Nuke Skull,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/equipment?namespace=profile-eu,the Lightbringer,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/anachronos/sindrome/soulbinds?namespace=profile-eu
150090293,Аэлесис,23670,212,Female,Alliance,Human,Protection,goldrinn,Игры Разума,https://eu.api.blizzard.com/profile/wow/character/goldrinn/%D0%B0%D1%8D%D0%BB%D0%B5%D1%81%D0%B8%D1%81/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/goldrinn/%D0%B0%D1%8D%D0%BB%D0%B5%D1%81%D0%B8%D1%81/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/goldrinn/%D0%B0%D1%8D%D0%BB%D0%B5%D1%81%D0%B8%D1%81/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/goldrinn/%D0%B0%D1%8D%D0%BB%D0%B5%D1%81%D0%B8%D1%81/equipment?namespace=profile-eu,Spirestalker,https://eu.api.blizzard.com/profile/wow/character/goldrinn/%D0%B0%D1%8D%D0%BB%D0%B5%D1%81%D0%B8%D1%81/professions?namespace=profile-eu,Venthyr,26,https://eu.api.blizzard.com/profile/wow/character/goldrinn/%D0%B0%D1%8D%D0%BB%D0%B5%D1%81%D0%B8%D1%81/soulbinds?namespace=profile-eu
166079251,Steks,22900,218,Male,Alliance,Human,Protection,blades-edge,Explicit,https://eu.api.blizzard.com/profile/wow/character/blades-edge/steks/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blades-edge/steks/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blades-edge/steks/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blades-edge/steks/equipment?namespace=profile-eu,the Insane,https://eu.api.blizzard.com/profile/wow/character/blades-edge/steks/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/blades-edge/steks/soulbinds?namespace=profile-eu
