character.id,name,achievement_points,equipped_item_level,gender.name,faction.name,race.name,active_spec.name,realm.slug,guild.name,pvp_summary.href,statistics.href,mythic_keystone_profile.href,equipment.href,active_title.name,professions.href,covenant_progress.chosen_covenant.name,covenant_progress.renown_level,covenant_progress.soulbinds.href
195177961,Anthonel,22360,220,Female,Horde,Blood Elf,Protection,nemesis,Unreal,https://eu.api.blizzard.com/profile/wow/character/nemesis/anthonel/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/nemesis/anthonel/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/nemesis/anthonel/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/nemesis/anthonel/equipment?namespace=profile-eu,the Lightbringer,https://eu.api.blizzard.com/profile/wow/character/nemesis/anthonel/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/nemesis/anthonel/soulbinds?namespace=profile-eu
78769113,Экзекуторс,20860,222,Male,Horde,Blood Elf,Protection,howling-fjord,Комрады,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%8D%D0%BA%D0%B7%D0%B5%D0%BA%D1%83%D1%82%D0%BE%D1%80%D1%81/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%8D%D0%BA%D0%B7%D0%B5%D0%BA%D1%83%D1%82%D0%BE%D1%80%D1%81/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%8D%D0%BA%D0%B7%D0%B5%D0%BA%D1%83%D1%82%D0%BE%D1%80%D1%81/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%8D%D0%BA%D0%B7%D0%B5%D0%BA%D1%83%D1%82%D0%BE%D1%80%D1%81/equipment?namespace=profile-eu,the Fearless,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%8D%D0%BA%D0%B7%D0%B5%D0%BA%D1%83%D1%82%D0%BE%D1%80%D1%81/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D1%8D%D0%BA%D0%B7%D0%B5%D0%BA%D1%83%D1%82%D0%BE%D1%80%D1%81/soulbinds?namespace=profile-eu
165259343,Rockyouu,14010,216,Female,Horde,Blood Elf,Protection,blackrock,Gutstabbaz,https://eu.api.blizzard.com/profile/wow/character/blackrock/rockyouu/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blackrock/rockyouu/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blackrock/rockyouu/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/blackrock/rockyouu/equipment?namespace=profile-eu,the Immortal,https://eu.api.blizzard.com/profile/wow/character/blackrock/rockyouu/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/blackrock/rockyouu/soulbinds?namespace=profile-eu
151740789,Аббигайль,24155,217,Female,Horde,Blood Elf,Protection,howling-fjord,Однажды Ночью,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%B0%D0%B1%D0%B1%D0%B8%D0%B3%D0%B0%D0%B9%D0%BB%D1%8C/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%B0%D0%B1%D0%B1%D0%B8%D0%B3%D0%B0%D0%B9%D0%BB%D1%8C/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%B0%D0%B1%D0%B1%D0%B8%D0%B3%D0%B0%D0%B9%D0%BB%D1%8C/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%B0%D0%B1%D0%B1%D0%B8%D0%B3%D0%B0%D0%B9%D0%BB%D1%8C/equipment?namespace=profile-eu,Herald of the Titans,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%B0%D0%B1%D0%B1%D0%B8%D0%B3%D0%B0%D0%B9%D0%BB%D1%8C/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%B0%D0%B1%D0%B1%D0%B8%D0%B3%D0%B0%D0%B9%D0%BB%D1%8C/soulbinds?namespace=profile-eu
162758759,Понидоктор,12310,215,Male,Horde,Blood Elf,Protection,howling-fjord,Боевые петушки,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/equipment?namespace=profile-eu,the Proud,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/howling-fjord/%D0%BF%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80/soulbinds?namespace=profile-eu
59088983,Любаня,22130,210,Female,Horde,Blood Elf,Protection,ashenvale,Овощное рагу,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BB%D1%8E%D0%B1%D0%B0%D0%BD%D1%8F/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BB%D1%8E%D0%B1%D0%B0%D0%BD%D1%8F/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BB%D1%8E%D0%B1%D0%B0%D0%BD%D1%8F/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BB%D1%8E%D0%B1%D0%B0%D0%BD%D1%8F/equipment?namespace=profile-eu,the Proven Defender,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BB%D1%8E%D0%B1%D0%B0%D0%BD%D1%8F/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BB%D1%8E%D0%B1%D0%B0%D0%BD%D1%8F/soulbinds?namespace=profile-eu
76528323,Неош,19425,212,Male,Horde,Tauren,Protection,ashenvale,Балтика номер Семь,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BD%D0%B5%D0%BE%D1%88/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BD%D0%B5%D0%BE%D1%88/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BD%D0%B5%D0%BE%D1%88/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BD%D0%B5%D0%BE%D1%88/equipment?namespace=profile-eu,the Insane,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BD%D0%B5%D0%BE%D1%88/professions?namespace=profile-eu,Kyrian,25,https://eu.api.blizzard.com/profile/wow/character/ashenvale/%D0%BD%D0%B5%D0%BE%D1%88/soulbinds?namespace=profile-eu
169471389,Lílium,14180,214,Female,Horde,Blood Elf,Protection,tarren-mill,P U M P,https://eu.api.blizzard.com/profile/wow/character/tarren-mill/l%C3%ADlium/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/tarren-mill/l%C3%ADlium/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/tarren-mill/l%C3%ADlium/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/tarren-mill/l%C3%ADlium/equipment?namespace=profile-eu,Highlord,https://eu.api.blizzard.com/profile/wow/character/tarren-mill/l%C3%ADlium/professions?namespace=profile-eu,Venthyr,17,https://eu.api.blizzard.com/profile/wow/character/tarren-mill/l%C3%ADlium/soulbinds?namespace=profile-eu
196175533,Бихэпи,33320,219,Male,Horde,Tauren,Protection,soulflayer,Донт ворри,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B1%D0%B8%D1%85%D1%8D%D0%BF%D0%B8/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B1%D0%B8%D1%85%D1%8D%D0%BF%D0%B8/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B1%D0%B8%D1%85%D1%8D%D0%BF%D0%B8/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B1%D0%B8%D1%85%D1%8D%D0%BF%D0%B8/equipment?namespace=profile-eu,Salty,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B1%D0%B8%D1%85%D1%8D%D0%BF%D0%B8/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B1%D0%B8%D1%85%D1%8D%D0%BF%D0%B8/soulbinds?namespace=profile-eu
185742940,Аисандра,9115,213,Female,Horde,Blood Elf,Protection,soulflayer,Курасава,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B0%D0%B8%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0/pvp-summary?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B0%D0%B8%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0/statistics?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B0%D0%B8%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0/mythic-keystone-profile?namespace=profile-eu,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B0%D0%B8%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0/equipment?namespace=profile-eu,the Light of Dawn,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B0%D0%B8%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0/professions?namespace=profile-eu,Kyrian,26,https://eu.api.blizzard.com/profile/wow/character/soulflayer/%D0%B0%D0%B8%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%B0/soulbinds?namespace=profile-eu
