character.id,profile.name,profile.slug,score
166521112,Valkanovic,blackrock,1463.1
113620817,Cykapala,ravencrest,1691.1
122741376,Zlmah,draenor,1270.0
78845600,Ruael,das-syndikat,1180.5
114336886,Vanlor,eredar,1056.6
72127526,Lichtflummî,antonidas,1109.5
163405904,Fløy,draenor,1178.6
116460437,Felizifa,blackhand,1069.6
165147471,Maxbaby,dalaran,1121.9
91453072,Omèn,blackhand,1298.3
174350987,Lowlord,silvermoon,1294.4
165793821,Oldmanslagn,argent-dawn,1188.6
157999360,Meanor,die-silberne-hand,1178.0
180109619,Yaminosenshi,hellfire,1177.6
93030662,Walor,ysondre,1162.6
167482499,Xæatwelve,blackmoore,
134791701,Dinnadan,burning-legion,1147.6
197372769,Bravehearrt,silvermoon,973.3
156366122,Ezmpluspala,blackhand,981.7
136601841,Masari,kult-der-verdammten,993.6
193746349,Keppa,hyjal,1072.5
175395828,Churumlight,sanguino,1063.8
111135416,Lennáx,aegwynn,1049.2
156772220,Thaddeus,die-silberne-hand,954.7
19212368,Belfer,scarshield-legion,983.0
117031845,Sennaj,frostwolf,1001.9
162806395,Poukiwhite,culte-de-la-rive-noire,973.8
111985644,Houdoor,ravencrest,972.0
242698757,Нэнимэ,soulflayer,976.3
99649571,Алярм,howling-fjord,1194.6
153490719,Tatiyani,twisting-nether,918.1
176648432,Pavema,neptulon,1191.2
107271066,Twardziejszy,ravencrest,1188.4
165768825,Rottedskin,thrall,756.8
179753379,Сендила,gordunni,487.7
166502045,Fæ,die-todeskrallen,623.6
161175764,Orsola,garrosh,1081.0
105079508,Ilonura,dethecus,892.5
83818686,Xylîne,blackhand,688.5
150726460,Drakasgueule,dalaran,1132.2
109751339,Boëndall,antonidas,1049.2
167570758,Domas,die-todeskrallen,859.0
166794680,Xwhité,kult-der-verdammten,726.4
158031357,Ommespommes,antonidas,911.6
208307745,Silverdawn,runetotem,1135.9
167291782,Sèrum,blackmoore,1133.5
154429221,Rein,antonidas,949.8
156766278,Дэлипал,gordunni,952.4
115308648,Dodipala,antonidas,1178.7
84325209,Don,die-todeskrallen,835.0
166165674,Omiki,kult-der-verdammten,1236.3
165387591,Somethìng,kult-der-verdammten,888.0
152659964,Ælros,blackmoore,804.8
82401758,Râgnâr,dun-modr,902.8
88560044,Salesch,blackhand,863.8
166727503,Caely,die-silberne-hand,908.3
162142553,Qwelton,draenor,980.6
158683454,Scridixia,la-croisade-écarlate,821.0
177216671,Эанир,howling-fjord,910.7
78582632,Ghenghis,das-syndikat,764.8
166186051,Pallás,blackrock,650.4
195073562,Zoolia,hyjal,932.6
189010555,Лард,soulflayer,1021.6
157931251,Yuukì,die-silberne-hand,1000.4
98572179,Greycloak,kult-der-verdammten,882.9
40577933,Myndra,anetheron,797.7
123355313,Nuremor,blackmoore,1525.4
156259196,Shuiwang,outland,1002.4
174023878,Adûriel,sanguino,1287.6
110259948,Läkning,blackhand,744.9
146674817,Aýlin,die-arguswacht,893.9
167242394,Trophimus,der-abyssische-rat,912.9
157772588,Malisin,die-ewige-wacht,888.0
108844422,Sírlagalot,frostwhisper,1012.5
166576469,Janissa,blackrock,739.3
136605754,Excuritas,blackmoore,780.5
156068439,Dosé,blackhand,1095.2
117945060,Jolthal,kult-der-verdammten,1019.0
166768405,Buidsear,blackmoore,1427.0
157866997,Firrion,die-silberne-hand,689.2
192439694,Péremptoire,hyjal,860.8
78630539,Malent,das-syndikat,634.5
176644890,Артемониус,gordunni,1046.3
153301873,Paldrian,malganis,993.4
79563411,Mikè,frostwolf,802.2
205198890,Нюмка,gordunni,849.1
241722119,Мундриим,gordunni,790.3
121775781,Oberschenkel,wrathbringer,698.8
157998560,Xastra,die-silberne-hand,738.0
165814526,Zendipal,die-ewige-wacht,523.8
156095103,Hooft,aggramar,763.3
167589613,Ðø,die-ewige-wacht,774.6
111452897,Durendala,aegwynn,166.8
157167520,Yaga,die-silberne-hand,619.3
118012007,Heled,blackmoore,884.2
157923889,Amarisa,die-silberne-hand,883.9
96755670,Ensiboii,tarren-mill,597.5
142422515,Moncsí,die-arguswacht,880.4
163587190,Lazy,zirkel-des-cenarius,373.4
125408464,Justifier,das-syndikat,884.4
195837304,Zarcor,archimonde,947.5
165882594,Kuruk,kiljaeden,898.2
121826964,Murgh,das-syndikat,715.0
195653840,Weethor,silvermoon,787.5
156619211,Nightstalke,die-silberne-hand,879.9
165031439,Kûrûmî,nazjatar,944.4
26656377,Sëron,tyrande,678.6
86432436,Awy,doomhammer,646.8
199760651,Хозбасс,eversong,939.9
165387413,Fidel,die-ewige-wacht,692.9
166957458,Gabbaladine,thrall,857.6
158075437,Auchenaya,das-syndikat,722.1
154056743,Sacredpala,stormscale,898.0
157037507,Kysuma,die-silberne-hand,435.8
195864846,Richardt,aegwynn,685.9
175036742,Nerthar,elune,1038.0
175914229,Starlight,zuljin,551.0
96663878,Sèraph,eredar,886.4
96753872,Telac,kult-der-verdammten,551.5
148320783,Zleknogodx,blackrock,854.0
148874516,Thunderdome,kult-der-verdammten,584.6
122467233,Morbu,thrall,732.4
166420355,Orionsayten,blackmoore,1206.9
146175431,Mystrisch,frostmourne,855.9
155999239,Ðwarfnado,antonidas,795.1
167152074,Bîjanko,blackmoore,801.9
96514112,Uridenzu,kult-der-verdammten,751.7
187831998,Kízaru,aegwynn,
150432390,Fastvikh,tarren-mill,1105.3
161696787,Vasniia,burning-legion,1379.9
115287737,Look,throkferoth,1712.0
215318165,Fash,sylvanas,1273.1
155092325,Eegen,blackhand,1461.3
154405274,Landro,antonidas,1073.0
106939409,Zastadin,dethecus,1141.7
96870096,Ymani,antonidas,806.4
172649351,Zozio,dun-modr,1313.8
197761506,Амаррин,ashenvale,1098.0
