,profile.name,profile.realm.slug,specialization.id
2,Qwerdin,draenor,66
4,Unluckyx,kazzak,66
1,Øwnßest,exodar,66
2,Mitchisback,hyjal,66
4,Bolívar,magtheridon,66
0,Andgrod,minahonda,66
3,Paloushe,dalaran,66
3,Ðevøn,minahonda,66
2,Hitlander,exodar,66
1,Nakui,aegwynn,66
1,Palanez,exodar,66
2,Ztrega,silvermoon,66
3,Lisburn,eonar,66
3,Лафандер,soulflayer,66
3,Алекстрэк,gordunni,66
3,Aertine,hyjal,66
4,Дитристаг,gordunni,66
4,Aerîon,frostwolf,66
1,Khimoa,sanguino,66
1,Critical,emerald-dream,66
2,Ashtart,silvermoon,66
0,Snòrry,silvermoon,66
1,Omi,sanguino,66
1,Steks,blades-edge,66
3,Радостьмоя,gordunni,66
2,Garsapal,frostmane,66
3,Diêgor,blackhand,66
2,Anyvile,antonidas,66
2,Savera,confrérie-du-thorium,66
3,Benqinsane,silvermoon,66
3,Xardian,darkspear,66
1,Darthdraenei,exodar,66
0,Blürg,blackmoore,66
4,Angeil,dun-modr,66
4,Мх,gordunni,66
2,Tarecgosa,khadgar,66
4,Dpspaladin,kazzak,66
4,Billiegoat,darksorrow,66
0,Âce,minahonda,66
2,Ninphadora,exodar,66
1,Pacthelight,hyjal,66
2,Lojzo,deathwing,66
3,Xeanøth,exodar,66
0,Lightbrinder,minahonda,66
3,Namàrie,blackhand,66
3,Canna,doomhammer,66
4,Hitmankill,tirion,66
3,Juramentada,exodar,66
4,Ххамер,azuregos,66
1,Kurosan,cthun,66
2,Vítorhugo,exodar,66
2,Phylium,hyjal,66
4,Холикек,gordunni,66
2,Førnetti,ravencrest,66
2,Ankou,exodar,66
4,Paleitor,exodar,66
1,Генералзубов,gordunni,66
1,Dwellinger,nagrand,66
4,Затрещинна,howling-fjord,66
2,Yrmion,ysondre,66
1,Skalker,drakthul,66
0,Темплвест,gordunni,66
0,Joreg,blackmoore,66
0,Дестагор,gordunni,66
3,Ёжвтрусах,howling-fjord,66
0,Mysticwoman,tarren-mill,66
3,Copyright,minahonda,66
1,Timeandspace,argent-dawn,66
0,Grumedïr,dalaran,66
0,Macarrones,exodar,66
4,Taduk,sanguino,66
4,Akéchi,hyjal,66
0,Galbathéa,dalaran,66
3,Тихийшторм,soulflayer,66
4,Kiristal,silvermoon,66
1,Ascent,haomarush,66
4,Венити,eversong,66
4,Panfry,exodar,66
1,Kaidan,minahonda,66
3,Palanou,archimonde,66
4,Kàrpette,dalaran,66
4,Anngron,exodar,66
0,Kailef,ravencrest,66
4,Moradym,tyrande,66
4,Evalou,ravenholdt,66
2,Вайздрауд,gordunni,66
4,Раггнар,goldrinn,66
0,Kouik,hyjal,66
0,Shïnrak,exodar,66
1,Naincrøyable,eldrethalas,66
0,Reyour,norgannon,66
0,Визэрвул,howling-fjord,66
1,Pallemdafoe,sanguino,66
4,Rageren,magtheridon,66
3,Anarae,tarren-mill,66
4,Imslapyo,bronzebeard,66
2,Glutenguri,ravencrest,66
1,Ixíón,dun-modr,66
3,Elênya,cthun,66
1,Форстарлинг,blackscar,66
2,Wookié,magtheridon,66
3,Saïya,illidan,66
4,Tobíkanobi,tarren-mill,66
4,Natø,dun-modr,66
3,Элитныи,gordunni,66
