,profile.name,profile.realm.slug,specialization.id
2,Пчелобав,gordunni,66
2,Галантиз,howling-fjord,66
0,Buidsear,blackmoore,66
0,Méf,ravencrest,66
1,Sogib,twisting-nether,66
1,Иллитайн,gordunni,66
3,Clärity,draenor,66
1,Mk,blackhand,66
4,Límpa,grim-batol,66
2,Kadix,aggra-português,66
1,Invi,ysondre,66
2,Athanìèl,tarren-mill,66
1,Hyath,blackrock,66
3,Zeragon,silvermoon,66
1,Beviz,frostmane,66
3,Daisan,blackmoore,66
1,Ethên,silvermoon,66
2,Броксе,howling-fjord,66
0,Muee,blackrock,66
4,Tarrona,blackhand,66
2,Holycabby,teldrassil,66
2,Revenix,tarren-mill,66
0,Axrey,silvermoon,66
3,Bubblemastér,ravencrest,66
4,Inmotion,twisting-nether,66
4,Oxxy,draenor,66
3,Shtrauska,les-clairvoyants,66
3,Engmor,grim-batol,66
3,Empathy,amanthul,66
0,Raffytaffyy,twisting-nether,66
