profile.id,profile.name,profile.realm.slug,specialization.id,faction.type
92605966,Tarrona,blackhand,66,HORDE
160004895,Mêngis,dethecus,66,HORDE
154135172,Imaqtcats,sanguino,66,HORDE
145643572,Rekatron,tarren-mill,66,HORDE
81214680,Blaxxtariam,frostwolf,66,HORDE
161647485,Gingerrella,dethecus,66,HORDE
119161335,Bubblebetty,blackhand,66,HORDE
197045343,Mystøory,kazzak,66,HORDE
176529329,Goliah,sanguino,66,HORDE
166876379,Enbuddy,blackmoore,66,HORDE
119766949,Admitancja,burning-legion,66,HORDE
123278721,Notaq,terrordar,66,HORDE
130721788,Koonex,blackmoore,66,HORDE
154915851,Retdox,blackhand,66,HORDE
140580886,Kènpachî,blackrock,66,HORDE
174342255,Лордодин,howling-fjord,66,HORDE
147314448,Gordux,thrall,66,HORDE
172518157,Lemanruss,chogall,66,HORDE
117024009,Extoria,terrordar,66,HORDE
162017448,Lovestospoon,emerald-dream,66,HORDE
142900980,Anichebe,drakthul,66,HORDE
153806585,Мст,gordunni,66,ALLIANCE
164496397,Ángèl,dentarg,66,HORDE
153033881,Ingvalt,malganis,66,HORDE
175275349,Dinzki,ragnaros,66,HORDE
35008478,Helldorado,dethecus,66,HORDE
10699933,Hugopala,dethecus,66,HORDE
195482970,Brianno,kazzak,66,HORDE
123988351,Erikson,alexstrasza,66,ALLIANCE
51319175,Syjay,dethecus,66,HORDE
114797780,Caythy,onyxia,66,HORDE
161484022,Kurczaka,azshara,66,HORDE
124066180,Rawridin,alexstrasza,66,HORDE
101287172,Gaudin,twisting-nether,66,HORDE
63490016,Sabinexxl,terrordar,66,HORDE
153416301,Holyheiko,blackhand,66,HORDE
94761511,Coonex,terrordar,66,HORDE
166629786,Mackthetank,kazzak,66,HORDE
159795851,Dunra,terrordar,66,HORDE
82411309,Avíana,onyxia,66,HORDE
85912061,Fam,stormreaver,66,HORDE
162906190,Palatem,onyxia,66,HORDE
104295256,Miyaia,les-clairvoyants,66,HORDE
146546370,Zeê,blackrock,66,HORDE
174396153,Крохур,howling-fjord,66,HORDE
135618512,Maldrock,blackrock,66,HORDE
185322365,Aertine,hyjal,66,HORDE
82649630,Tesalion,blackhand,66,HORDE
129494809,Veroxus,blackmoore,66,HORDE
159974740,Schafus,onyxia,66,HORDE
166514569,Latexleif,tarren-mill,66,HORDE
110884780,Ceraia,onyxia,66,HORDE
133349459,Lampztar,twisting-nether,66,HORDE
154730304,Emma,echsenkessel,66,HORDE
