,profile.name,profile.realm.slug,specialization.id
3,Nyùkä,conseil-des-ombres,66
4,Десперайт,gordunni,66
3,Epicskillz,conseil-des-ombres,66
4,Валмет,gordunni,66
3,Plastifieuse,hyjal,66
4,Palourix,kirin-tor,66
0,Lostkame,tarren-mill,66
2,Экзекуторс,howling-fjord,66
4,Jitizim,ravencrest,66
0,Zedbug,spinebreaker,66
3,Zaraty,les-sentinelles,66
3,Qunaii,defias-brotherhood,66
1,Plambi,burning-legion,66
4,Iladonf,dalaran,66
3,Imaqtcats,sanguino,66
2,Miyaia,les-clairvoyants,66
4,Falixix,la-croisade-écarlate,66
4,Ramegrag,dun-modr,66
1,Perlite,conseil-des-ombres,66
2,Jackywise,sylvanas,66
2,Hôlyknight,ravencrest,66
0,Kohanayim,twilights-hammer,66
1,Yaleokali,kirin-tor,66
2,Chamdead,confrérie-du-thorium,66
4,Council,ravencrest,66
3,Cardíak,eredar,66
0,Форрготэн,howling-fjord,66
0,Belneal,kazzak,66
1,Amesthiste,kirin-tor,66
4,Джиммиджи,gordunni,66
3,Shtrauska,les-clairvoyants,66
3,Ниэтта,gordunni,66
3,Themis,les-sentinelles,66
4,Ilhitmanll,silvermoon,66
3,Bløedbad,les-sentinelles,66
4,Skyyÿ,ysondre,66
4,Broetchen,thrall,66
3,Torkas,alleria,66
0,Ikebukuro,kirin-tor,66
2,Paladindværg,ravencrest,66
1,Steks,blades-edge,66
3,Dankai,zuljin,66
4,Снижд,gordunni,66
4,Erokan,antonidas,66
0,Lèontas,silvermoon,66
2,Servitude,stormscale,66
2,Shilnas,silvermoon,66
3,Ludotwins,kirin-tor,66
1,Бренсвен,gordunni,66
3,Мутанти,howling-fjord,66
2,Llyralt,la-croisade-écarlate,66
2,Fahqmeh,thrall,66
3,Wallak,les-clairvoyants,66
4,Malwéthiel,kirin-tor,66
0,Eraticà,la-croisade-écarlate,66
3,Maistespalà,culte-de-la-rive-noire,66
2,Katrína,la-croisade-écarlate,66
0,Noelle,sargeras,66
1,Telperion,conseil-des-ombres,66
2,Djenki,dalaran,66
