,profile.name,profile.realm.slug,specialization.id
0,Rosso,nemesis,66
3,Koyjin,kazzak,66
0,Imsnazzybro,twisting-nether,66
0,Vaccation,kazzak,66
4,Retrul,kazzak,66
3,Anthonel,nemesis,66
1,Neekillp,grim-batol,66
1,Obscurìty,nemesis,66
2,Glôr,nemesis,66
1,Hugen,tarren-mill,66
4,Gloòm,nemesis,66
0,Päm,twisting-nether,66
0,Avenger,archimonde,66
4,Mystøory,kazzak,66
3,Ichbintank,hyjal,66
0,Valenty,nemesis,66
2,Kynval,nemesis,66
3,Cøw,nemesis,66
0,Tagjka,nemesis,66
2,Zauberdin,blackmoore,66
2,Palanithe,archimonde,66
0,Waniaa,eredar,66
2,Zacefron,hyjal,66
0,Kinratal,burning-legion,66
3,Tamelya,nemesis,66
3,Zair,nemesis,66
3,Tikkì,nemesis,66
0,Spongijudge,nemesis,66
3,Lynchburg,twisting-nether,66
2,Sasolia,hyjal,66
0,Bloodemous,pozzo-delleternità,66
1,Chakrâ,kazzak,66
0,Nenia,ysondre,66
3,Asator,nemesis,66
2,Bastarda,nemesis,66
0,Lÿrìa,hyjal,66
3,Ðevøn,minahonda,66
1,Darkbelow,drakthul,66
2,Invi,ysondre,66
4,Allancapone,kazzak,66
2,Gäriüs,nemesis,66
3,Frantiq,draenor,66
0,Dpms,twisting-nether,66
3,Faîth,nemesis,66
2,Nightspirit,nemesis,66
4,Juicýlucý,blackrock,66
3,Tìfa,nemesis,66
2,Zefiris,silvermoon,66
3,Любаня,ashenvale,66
4,Lemanruss,chogall,66
1,Shaiyá,tarren-mill,66
4,Kyndmryn,nemesis,66
0,Bolderbast,tarren-mill,66
2,Butzzbenzer,nozdormu,66
1,Iliriel,archimonde,66
2,Eliasér,zuljin,66
2,Naura,hyjal,66
4,Syalindel,tarren-mill,66
4,Rottensnot,twisting-nether,66
1,Reava,alleria,66
3,Ритсуми,soulflayer,66
1,Kontra,burning-legion,66
1,Ineedyoudead,twisting-nether,66
0,Axodin,blackmoore,66
1,Tindertank,twisting-nether,66
2,Nozarash,twisting-nether,66
0,Нэльва,howling-fjord,66
2,Valërion,kazzak,66
0,Winterbørn,twisting-nether,66
2,Jeejeeman,stormreaver,66
0,Pelør,nemesis,66
0,Headhuntêr,kazzak,66
2,Bov,nemesis,66
2,Anthuriel,twisting-nether,66
4,Harada,uldum,66
0,Vesias,tarren-mill,66
0,Pomfritzel,silvermoon,66
4,Squiwy,kazzak,66
2,Ornot,twisting-nether,66
2,Sineaad,pozzo-delleternità,66
0,Semprii,drakthul,66
0,Элитныи,gordunni,66
0,Entis,draenor,66
2,Grinmocas,aggra-português,66
2,Ursegor,ravencrest,66
0,Розовыйщит,howling-fjord,66
3,Hairyshocka,blackhand,66
1,Happydin,kazzak,66
4,Pallyonfire,silvermoon,66
4,Bwonsandin,twisting-nether,66
4,Wtsfood,stormscale,66
2,Psykee,nemesis,66
3,Паломтанк,howling-fjord,66
0,Jonna,sanguino,66
4,Tütenwunder,blackrock,66
4,Benzzina,bloodscalp,66
0,Fortuziro,twisting-nether,66
0,Таларус,howling-fjord,66
2,Unluck,nemesis,66
4,Palast,nemesis,66
3,Themis,les-sentinelles,66
3,Jéannie,twisting-nether,66
2,Garrotatore,nemesis,66
1,Svetislav,tarren-mill,66
3,Seraxe,twisting-nether,66
4,Haartman,drakthul,66
2,Lookatmefan,blackrock,66
4,Hakon,hyjal,66
2,Старгейт,greymane,66
0,Kyliet,sanguino,66
0,Kryptónita,zuljin,66
1,Taitch,ragnaros,66
2,Fêdd,hyjal,66
2,Kohanayim,twilights-hammer,66
0,Nicolsacage,nemesis,66
1,Caligine,nemesis,66
4,Volsok,draenor,66
3,Thebbep,sanguino,66
3,Holyswooper,draenor,66
4,Globbex,draenor,66
3,Лаунч,howling-fjord,66
0,Klexe,blackrock,66
4,Algrunas,kazzak,66
0,Jinxun,twisting-nether,66
1,Elwingá,burning-legion,66
4,Парломис,howling-fjord,66
4,Cardíak,eredar,66
4,Gabil,burning-legion,66
1,Mönkasx,stormscale,66
3,Аисандра,soulflayer,66
0,Nlowny,blackrock,66
0,Гробовщица,soulflayer,66
2,Xanorpalli,chamber-of-aspects,66
3,Ruvlin,draenor,66
2,Caesar,rexxar,66
2,Trìbun,nemesis,66
3,Dárkness,drakthul,66
0,Milkow,pozzo-delleternità,66
1,Palaharu,twisting-nether,66
0,Paxiundfixi,alakir,66
2,Quickio,ragnaros,66
4,Relsator,ragnaros,66
0,Joamn,burning-legion,66
1,Fenario,draenor,66
4,Палстар,gordunni,66
0,Энти,soulflayer,66
3,Johawk,kargath,66
1,Duffs,kazzak,66
4,Scaradin,blackmoore,66
2,Tomahawktim,twisting-nether,66
0,Schafus,onyxia,66
1,Phobos,nemesis,66
3,Maxdin,tarren-mill,66
3,Dreamer,ragnaros,66
3,Bultsax,tarren-mill,66
4,Taurageddon,draenor,66
2,Rime,nemesis,66
4,Lightmasterr,kazzak,66
0,Волнасвета,greymane,66
2,Faradaddy,sunstrider,66
0,Awnee,vashj,66
0,Zeyme,blackrock,66
1,Helliél,pozzo-delleternità,66
1,Shruru,kazzak,66
0,Lightstone,draenor,66
4,Sefsan,tarren-mill,66
2,Qwerdin,draenor,66
3,Holygrizzly,blackmoore,66
3,Maviqa,blackmoore,66
4,Agoora,kazzak,66
0,Ashtemazen,kazzak,66
4,Crael,hyjal,66
0,Hikàru,archimonde,66
2,Lanrerina,ragnaros,66
3,Lexaniqt,blackmoore,66
4,Ahilé,twisting-nether,66
1,Hobbyalkis,silvermoon,66
0,Психосаша,howling-fjord,66
0,Shetanne,archimonde,66
0,Giorg,kazzak,66
3,Valourholy,bronzebeard,66
0,Kushlove,thrall,66
4,Amicitia,antonidas,66
0,Broken,nemesis,66
4,Ironhíde,nemesis,66
0,Айвишпал,galakrond,66
1,Inqerior,veknilash,66
3,Notjcdlz,ysondre,66
3,Imoros,malfurion,66
3,Fastvikh,tarren-mill,66
0,Murkhala,tarren-mill,66
3,Lujn,twisting-nether,66
3,Malký,ysondre,66
1,Valefort,nemesis,66
4,Jubileus,twisting-nether,66
3,Pericko,sanguino,66
2,Auctioner,kazzak,66
4,Dannon,boulderfist,66
0,Targaryèn,silvermoon,66
2,Divineqt,darksorrow,66
3,Zzuuma,stormscale,66
4,Nishbash,twisting-nether,66
4,Разбер,gordunni,66
1,Kleidid,silvermoon,66
3,Lionx,stormscale,66
1,Vaalthier,zuljin,66
2,Medwid,chamber-of-aspects,66
0,Kôrtana,nathrezim,66
1,Motivation,twisting-nether,66
4,Xevv,blackrock,66
0,Krionte,nemesis,66
1,Galdír,twisting-nether,66
4,Aertine,hyjal,66
2,Lüpone,tarren-mill,66
1,Yurnéro,nemesis,66
2,Элърат,soulflayer,66
4,Judgemedaddy,kazzak,66
4,Ötztwo,ysondre,66
1,Kippine,tarren-mill,66
1,Spóngebob,twisting-nether,66
2,Hitmeh,blackrock,66
0,Angorroko,burning-legion,66
0,Raffytaffyy,twisting-nether,66
0,Beautémaru,archimonde,66
1,Khoria,twisting-nether,66
2,Vaat,aggra-português,66
0,Rox,frostwhisper,66
2,Ko,turalyon,66
4,Zahndoktor,antonidas,66
4,Wyleria,burning-blade,66
4,Sakurafuri,tarren-mill,66
4,Nichija,ragnaros,66
4,Kepster,balnazzar,66
1,Kensa,burning-legion,66
1,Zarafín,blackmoore,66
1,Nylamydie,archimonde,66
4,Inyaface,zuljin,66
4,Tnephans,tarren-mill,66
0,Шинатцу,soulflayer,66
1,Wipepower,ravencrest,66
3,Enemîes,blackmoore,66
3,Звездолетчик,gordunni,66
3,Ruurd,twisting-nether,66
2,Deinemuhda,blackmoore,66
1,Jamboo,blackrock,66
1,Pjpal,khaz-modan,66
3,Imaqtgirl,nemesis,66
2,Illenor,twisting-nether,66
0,Zlmah,draenor,66
4,Tremènda,pozzo-delleternità,66
2,Heimir,kazzak,66
3,Tebetha,draenor,66
4,Sioro,nemesis,66
2,Kenshin,aggra-português,66
1,Vynrael,kazzak,66
3,Trynias,eredar,66
3,Cptainbian,tarren-mill,66
0,Ykizebony,tarren-mill,66
3,Ninenine,the-maelstrom,66
4,Bigjazzy,kazzak,66
3,Zácker,sanguino,66
4,Lmaowtf,kazzak,66
2,Pis,nemesis,66
2,Мануэлочка,gordunni,66
1,Бихэпи,soulflayer,66
0,Theridoz,kazzak,66
