,profile.name,profile.realm.slug,specialization.id
1,Малхит,soulflayer,66
3,Дробитель,howling-fjord,66
0,Bobyjunior,hyjal,66
3,Topical,stormscale,66
0,Strejt,burning-legion,66
4,Milkadiin,tarren-mill,66
2,Scárecrów,drakthul,66
2,Райстлен,soulflayer,66
2,Holawyn,ysondre,66
1,Molteis,ysondre,66
4,Драгнирр,howling-fjord,66
0,Pandarouw,sargeras,66
3,Валпапер,howling-fjord,66
3,Hallmaster,ysondre,66
1,Borgoff,zenedar,66
3,Donvictus,silvermoon,66
3,Lìghtness,twisting-nether,66
3,Demmyeqt,draenor,66
1,Бариарт,soulflayer,66
2,Krto,ragnaros,66
3,Enradium,stormscale,66
4,Lilsvempala,stormscale,66
3,Anthonel,nemesis,66
0,Naura,hyjal,66
3,Paaryn,blackrock,66
1,Tütenwunder,blackrock,66
3,Lasaga,ravencrest,66
0,Pjonka,burning-legion,66
4,Palourix,kirin-tor,66
0,Alaïsia,ysondre,66
0,Póhma,draenor,66
2,Кудесай,howling-fjord,66
0,Kokoó,kazzak,66
2,Палстар,gordunni,66
1,Larachël,sanguino,66
1,Hásel,thrall,66
2,Notoriosbig,frostmane,66
3,Zawarudoo,frostwolf,66
3,Tìfa,nemesis,66
2,Cispo,stormscale,66
2,Achïllès,blackrock,66
3,Antihero,dentarg,66
4,Protxol,blackrock,66
1,Leifhammare,stormscale,66
0,Holysteak,kazzak,66
3,Steinix,blackhand,66
2,Холисептик,gordunni,66
4,Ko,turalyon,66
3,Glider,stormscale,66
2,Tulgayre,sargeras,66
4,Spankádin,draenor,66
1,Junkie,nemesis,66
1,Loofii,twisting-nether,66
2,Kfcmanager,hyjal,66
3,Dingledang,tarren-mill,66
0,Katsou,hyjal,66
2,Takuito,twisting-nether,66
4,Glanin,kazzak,66
0,Belneal,kazzak,66
2,Elowin,zuljin,66
0,Liwwo,hyjal,66
2,Bubodin,stormreaver,66
2,Лайтревендж,gordunni,66
1,Makoer,stormscale,66
0,Fenreer,twisting-nether,66
3,Muqqilight,blackhand,66
3,Luzfundrik,drakthul,66
3,Ananah,garona,66
1,Imaqtcats,sanguino,66
1,Tnephans,tarren-mill,66
4,Dreamos,drakthul,66
1,Kènpachî,blackrock,66
0,Retlapal,hyjal,66
4,Jondar,sargeras,66
2,Ángèl,dentarg,66
3,Angorroko,burning-legion,66
2,Zacefron,hyjal,66
4,Rumpsteak,blackrock,66
0,Arienal,sargeras,66
4,Rankonevulps,stormscale,66
2,Chakrâ,kazzak,66
4,Johnydeeps,tarren-mill,66
4,Krionte,nemesis,66
4,Blinkerfluid,draenor,66
0,Zorato,twisting-nether,66
1,Jordandéchti,ysondre,66
2,Arathõr,archimonde,66
0,Xarzin,draenor,66
2,Asetia,tarren-mill,66
3,Judgemegood,thrall,66
1,Àpäla,magtheridon,66
0,Yabberpala,blackrock,66
4,Ulkofìle,stormreaver,66
3,Beefywings,kazzak,66
4,Karahyune,ysondre,66
4,Nifa,blackrock,66
1,Meübius,sargeras,66
2,Pates,burning-blade,66
3,Thorred,sargeras,66
2,Pölenta,ysondre,66
3,Cig,tarren-mill,66
0,Grinerpal,archimonde,66
4,Lorein,ragnaros,66
0,Аллоста,howling-fjord,66
3,Røhirrim,sargeras,66
3,Reshela,tarren-mill,66
3,Strahlend,blackhand,66
2,Rekvorg,twisting-nether,66
0,Marbus,tarren-mill,66
3,Milàny,ysondre,66
3,Cptainbian,tarren-mill,66
2,Døvo,dun-modr,66
4,Waniaa,eredar,66
1,Donkki,stormreaver,66
2,Retzrik,kazzak,66
1,Lindandriel,hyjal,66
2,Necro,aggra-português,66
2,Syalindel,tarren-mill,66
4,Zaryn,uldaman,66
3,Oeilpourdent,ysondre,66
4,Illapà,hyjal,66
4,Nýah,hyjal,66
3,Thèmp,twisting-nether,66
4,Fastvikh,tarren-mill,66
1,Nùménor,sargeras,66
0,Wudji,ysondre,66
3,Vípèr,thrall,66
2,Zwécklos,blackhand,66
3,Fløy,draenor,66
2,Mezim,stormreaver,66
3,Läthgërtha,dun-modr,66
3,Xæatwelve,blackmoore,66
1,Kofle,draenor,66
1,Kubeckson,drakthul,66
0,Zenøu,hyjal,66
0,Bigpapa,malganis,66
1,Roshox,eredar,66
4,Bannlore,twisting-nether,66
3,Pikapala,kazzak,66
4,Shruru,kazzak,66
0,Силугор,soulflayer,66
0,Kyanara,kazzak,66
3,Kadelris,draenor,66
1,Gainermaster,twisting-nether,66
0,Naomix,dalaran,66
3,Metzarth,silvermoon,66
0,Baladinos,blackhand,66
0,Kyecilius,draenor,66
4,Bêavis,blackhand,66
3,Bastarda,nemesis,66
1,Эйдирис,ashenvale,66
3,Айсидиси,howling-fjord,66
4,Tchog,nerzhul,66
0,Hapyfeet,hyjal,66
4,Kauwpal,ysondre,66
1,Evedandor,ragnaros,66
0,Êffy,ysondre,66
3,Titiran,drakthul,66
1,Nortt,silvermoon,66
4,Райтволл,howling-fjord,66
0,Globbex,draenor,66
1,Holyram,blackrock,66
0,Быкану,howling-fjord,66
0,Ferethor,darksorrow,66
2,Anichebe,drakthul,66
2,Yereziah,blackrock,66
0,Spontais,doomhammer,66
0,Tikkì,nemesis,66
4,Neekillp,grim-batol,66
1,Reubeuledieu,archimonde,66
1,Rpk,blackmoore,66
0,Argama,blackrock,66
4,Zelaeya,blackmoore,66
4,Petercroft,azshara,66
0,Холибро,howling-fjord,66
0,Møømøø,archimonde,66
3,Rokstarr,ragnaros,66
3,Anorwen,pozzo-delleternità,66
4,Shyliin,silvermoon,66
4,Oxxy,draenor,66
1,Usulder,sanguino,66
1,Hipérbaton,sanguino,66
3,Rastîk,tarren-mill,66
3,Spada,kazzak,66
1,Xylometá,blackrock,66
0,Probold,blackmoore,66
3,Goisarn,ragnaros,66
1,Ethakor,ysondre,66
4,Purificaohs,sanguino,66
2,Tottisima,ragnaros,66
4,Kiridran,draenor,66
2,Hearthledger,magtheridon,66
3,Lennista,blackhand,66
4,Zeihan,stormscale,66
4,Sêphïrøth,illidan,66
0,Драгабит,soulflayer,66
3,Pacpoc,hyjal,66
3,Palexander,tarren-mill,66
0,Mayuvo,blackmoore,66
0,Kizaë,sargeras,66
4,Alienx,kazzak,66
1,Lakoss,hyjal,66
4,Egzil,aggra-português,66
4,Hweediepal,ragnaros,66
0,Xeladin,garrosh,66
3,Колвэл,howling-fjord,66
1,Harada,uldum,66
2,Beelbo,sanguino,66
1,Grippingcnt,kazzak,66
0,Галантиз,howling-fjord,66
0,Ënigmatic,kazzak,66
4,Peludinz,zuljin,66
3,Admitancja,burning-legion,66
1,Психосаша,howling-fjord,66
3,Adûriel,sanguino,66
3,Noxplode,thrall,66
2,Bughydin,draenor,66
1,Dritnz,silvermoon,66
4,Houge,twisting-nether,66
0,Lusimusi,rajaxx,66
1,Эрмитлунг,howling-fjord,66
4,Shleck,malygos,66
3,Zallakounet,ysondre,66
2,Elsà,sargeras,66
2,Donvoltage,eredar,66
3,Далиса,grom,66
2,Hídai,blackmoore,66
2,Yoloswagz,stormscale,66
4,Mégegymogyí,ragnaros,66
3,Borisbestie,kazzak,66
4,Extazirde,sargeras,66
4,Erotikuss,aegwynn,66
4,Diamondteàr,kazzak,66
2,Valad,ragnaros,66
0,Valkýrie,blackrock,66
2,Davismadé,blackmoore,66
0,Killskullbro,ravencrest,66
3,Hitlander,exodar,66
0,Roronoazorro,hyjal,66
3,Lénaig,sargeras,66
0,Obknob,blackrock,66
2,Mandoow,stormscale,66
1,Unfriendlly,kazzak,66
1,Lovestospoon,emerald-dream,66
0,Athal,twisting-nether,66
1,Тапкрап,gordunni,66
1,Impairius,archimonde,66
0,Zeran,blackrock,66
4,Jøh,kazzak,66
0,Gufo,ragnaros,66
0,Tarecgosa,khadgar,66
1,Ramrot,kazzak,66
4,Benjipala,nefarian,66
3,Duriandyl,archimonde,66
3,Санлэнд,gordunni,66
4,Chalumo,ysondre,66
0,Sitram,hyjal,66
2,Давиос,soulflayer,66
4,Mönkasx,stormscale,66
3,Honigmoniaf,blackrock,66
4,Tyraf,tarren-mill,66
0,Plastifieuse,hyjal,66
2,Glôr,nemesis,66
1,Йосяфлексер,howling-fjord,66
0,Таларус,howling-fjord,66
4,Hairyshocka,blackhand,66
1,Keyrran,drekthar,66
0,Zectoz,kazzak,66
0,Oswäld,archimonde,66
1,Gammeldin,chamber-of-aspects,66
0,Faradaddy,sunstrider,66
4,Этожестко,howling-fjord,66
1,Inyaface,zuljin,66
0,Kori,ragnaros,66
1,Palidinøs,ysondre,66
1,Zedbug,spinebreaker,66
2,Làzarùs,thrall,66
1,Caersei,blackrock,66
4,Krevox,ragnaros,66
0,Энти,soulflayer,66
3,Dïåßlð,kazzak,66
1,Ropin,kazzak,66
3,Drace,thrall,66
0,Lãgertha,kazzak,66
1,Askhan,chamber-of-aspects,66
0,Tarzuug,kazzak,66
2,Ivata,draenor,66
1,Letto,sargeras,66
1,Илетил,soulflayer,66
4,Ðarsi,twilights-hammer,66
2,Монтельер,gordunni,66
0,Lyarax,blackhand,66
4,Ariura,blackhand,66
