profile.id,profile.name,profile.realm.slug,specialization.id,faction.type
84952963,Ravihn,the-shatar,66,ALLIANCE
168522770,Bakmachine,ragnaros,66,HORDE
107565864,Fatherpala,twisting-nether,66,HORDE
66381160,Hólybeef,blackrock,66,HORDE
160396182,Kofle,draenor,66,HORDE
87892285,Keevâ,draenor,66,HORDE
109172779,Vareena,twisting-nether,66,HORDE
148169893,Yesyesyes,arthas,66,HORDE
137340802,Ajire,magtheridon,66,ALLIANCE
177144909,Aryxxë,twisting-nether,66,HORDE
166202436,Raime,steamwheedle-cartel,66,HORDE
245964140,Аймай,deathguard,66,HORDE
118647128,Vulrane,moonglade,66,HORDE
160686835,Daire,draenor,66,HORDE
88943344,Punlac,draenor,66,ALLIANCE
169726299,Erìanìa,stormreaver,66,HORDE
166981659,Dermatoss,blackrock,66,HORDE
128211073,Ashmede,the-shatar,66,HORDE
100379663,Arthéa,khaz-modan,66,HORDE
170081946,Merciess,moonglade,66,HORDE
160158798,Gorben,moonglade,66,HORDE
151661933,Palamulle,moonglade,66,HORDE
154375552,Moóze,stormscale,66,HORDE
118009245,Heracleus,ravencrest,66,ALLIANCE
92331503,Znoraka,naxxramas,66,ALLIANCE
164726442,Ilean,the-shatar,66,ALLIANCE
149209034,Kalell,steamwheedle-cartel,66,HORDE
93970851,Ticklemytoes,twisting-nether,66,HORDE
108829691,Caoillain,steamwheedle-cartel,66,ALLIANCE
117403736,Nijenna,baelgun,66,ALLIANCE
134491137,Ridestore,draenor,66,HORDE
140358658,Behul,sporeggar,66,ALLIANCE
83744245,Mescudi,ysondre,66,HORDE
153396017,Morijan,malganis,66,HORDE
109724996,Atóm,steamwheedle-cartel,66,ALLIANCE
170002979,Heligaree,argent-dawn,66,ALLIANCE
197550361,Lustucrü,archimonde,66,ALLIANCE
172526166,Reløx,twisting-nether,66,HORDE
128664948,Posque,burning-legion,66,HORDE
157187667,Leprosaurus,the-shatar,66,ALLIANCE
6011810,Arthuran,moonglade,66,ALLIANCE
167956301,Darkdroid,the-shatar,66,HORDE
177847053,Bryce,chamber-of-aspects,66,HORDE
247336029,Grmzz,arathor,66,ALLIANCE
188350280,Зевадинка,eversong,66,ALLIANCE
151385425,Lägdan,moonglade,66,HORDE
109791128,Karmelka,steamwheedle-cartel,66,ALLIANCE
10363320,Hironin,moonglade,66,HORDE
151776427,Karmael,steamwheedle-cartel,66,HORDE
163472946,Milogor,steamwheedle-cartel,66,HORDE
151412864,Spankenstein,ravencrest,66,ALLIANCE
243164943,Ключенька,gordunni,66,ALLIANCE
170134259,Valigor,moonglade,66,ALLIANCE
125628326,Tagarius,blackrock,66,HORDE
153191553,Малачил,howling-fjord,66,HORDE
74788198,Paladyne,outland,66,ALLIANCE
109746469,Aseren,steamwheedle-cartel,66,ALLIANCE
174291375,Lightdew,silvermoon,66,ALLIANCE
101651359,Alundraa,moonglade,66,HORDE
95817549,Mox,ravencrest,66,ALLIANCE
155721041,Whò,steamwheedle-cartel,66,ALLIANCE
108986683,Holidian,steamwheedle-cartel,66,ALLIANCE
145649179,Rooker,steamwheedle-cartel,66,ALLIANCE
196338188,Смертоносный,ashenvale,66,ALLIANCE
160931684,Skrimplebee,moonglade,66,HORDE
164985377,Skjoldskøge,moonglade,66,ALLIANCE
73010073,Zelene,moonglade,66,ALLIANCE
183220378,Andijvie,chamber-of-aspects,66,ALLIANCE
52236218,Dinshara,kul-tiras,66,HORDE
163955009,Lightstryder,the-shatar,66,HORDE
166744134,Pjetrus,aerie-peak,66,ALLIANCE
161614442,Fozziee,turalyon,66,ALLIANCE
166693310,Ezêkiel,archimonde,66,ALLIANCE
84961553,Galanian,the-shatar,66,ALLIANCE
128898428,Virtus,moonglade,66,ALLIANCE
133708917,Megafabulous,twisting-nether,66,HORDE
149460829,Tekima,steamwheedle-cartel,66,HORDE
186870607,Palasharped,kazzak,66,HORDE
35793526,Mojiito,moonglade,66,ALLIANCE
73708107,Variya,blackrock,66,HORDE
165211601,Paladiem,the-shatar,66,ALLIANCE
29787349,Ylphin,moonglade,66,HORDE
188915922,Обломись,goldrinn,66,HORDE
166603810,Zylar,moonglade,66,HORDE
106893695,Kalwyn,archimonde,66,ALLIANCE
95207517,Marodin,bloodhoof,66,ALLIANCE
111973656,Warramir,silvermoon,66,ALLIANCE
168605226,Cele,moonglade,66,HORDE
88620131,Travon,draenor,66,HORDE
216842770,Barske,sylvanas,66,ALLIANCE
194010398,Lyncee,silvermoon,66,ALLIANCE
110729362,Nikolet,jaedenar,66,HORDE
1760053,Andarama,moonglade,66,ALLIANCE
120419732,Gurlpower,burning-legion,66,HORDE
197106386,Orick,silvermoon,66,ALLIANCE
244796575,Blíxtgordon,sylvanas,66,ALLIANCE
175922367,Brothor,burning-legion,66,HORDE
156402673,Holyblock,madmortem,66,ALLIANCE
113459920,Frumper,steamwheedle-cartel,66,ALLIANCE
162044951,Hedgehogdk,bronzebeard,66,ALLIANCE
144060275,Мондоринка,galakrond,66,ALLIANCE
166727411,Alaunus,moonglade,66,ALLIANCE
154680512,Реалтопорица,eversong,66,ALLIANCE
167518253,Froztbite,alonsus,66,HORDE
