,profile.name,profile.realm.slug,specialization.id
2,Zandarasta,draenor,66
0,Anathéma,kazzak,66
0,Ryuuken,eonar,66
0,Вайпаз,howling-fjord,66
2,Nikolet,jaedenar,66
1,Oreata,tarren-mill,66
1,Tommynatoor,neptulon,66
1,Vervandil,stormrage,66
0,Áeko,archimonde,66
1,Karoy,argent-dawn,66
4,Sephyr,chamber-of-aspects,66
2,Cyubez,die-arguswacht,66
4,Grendizer,ragnaros,66
3,Jhonnycrash,pozzo-delleternità,66
3,Santindo,antonidas,66
2,Xardian,darkspear,66
2,Shilnas,silvermoon,66
1,Elviah,hyjal,66
3,Kérô,blackrock,66
3,Pâle,kirin-tor,66
3,Яроемолочко,soulflayer,66
0,Khanzarah,ravencrest,66
0,Lightforge,bloodfeather,66
0,Dottoresepo,frostwolf,66
2,Kleovictis,magtheridon,66
0,Holykæll,ravencrest,66
1,Rosalinna,ragnaros,66
1,Raaxus,aerie-peak,66
0,Shikanna,drakthul,66
1,Arsyf,silvermoon,66
3,Valokilpi,lightbringer,66
4,Donvictus,silvermoon,66
1,Donjusdo,archimonde,66
1,Holyflame,eonar,66
2,Дайдаро,gordunni,66
0,Coupsy,silvermoon,66
4,Blacksabbäth,argent-dawn,66
1,Perlite,conseil-des-ombres,66
4,Ryuuzaky,colinas-pardas,66
0,Acidish,ravencrest,66
2,Gnomeslayer,kirin-tor,66
0,Bleize,hyjal,66
4,Hofík,drakthul,66
3,Luthers,pozzo-delleternità,66
4,Zaladin,aerie-peak,66
2,Hoofyboy,kazzak,66
0,Weethor,silvermoon,66
2,Korppi,emeriss,66
3,Eugeõ,hyjal,66
2,Immortalholy,argent-dawn,66
0,Evelynna,bronzebeard,66
3,Æxellent,frostwolf,66
1,Redris,drakthul,66
3,Nameos,kazzak,66
3,Madsly,silvermoon,66
2,Odinspower,madmortem,66
3,Lephísto,silvermoon,66
2,Ballom,silvermoon,66
2,Näaradin,ragnaros,66
4,Сторилайн,gordunni,66
2,Basutei,bronzebeard,66
4,Джинс,gordunni,66
4,Хуано,soulflayer,66
2,Menacejam,silvermoon,66
4,Thumper,deathwing,66
1,Aphadrim,archimonde,66
1,Dahenriques,kazzak,66
4,Ialon,kazzak,66
1,Маздик,lich-king,66
4,Djinnxy,draenor,66
0,Шпаквкармане,gordunni,66
1,Hugtehcow,blades-edge,66
3,Holimoli,aerie-peak,66
2,Reamberine,aerie-peak,66
0,Kosimazaki,veknilash,66
4,Aiyur,silvermoon,66
1,Delomir,ragnaros,66
2,Hâwkz,ravencrest,66
4,Hammerhero,azjolnerub,66
2,Gærnekåre,tarren-mill,66
2,Eimaisixama,silvermoon,66
0,Маттэус,gordunni,66
2,Дирекшен,gordunni,66
0,Woccin,archimonde,66
4,Sherry,ravencrest,66
2,Siniia,kaelthas,66
0,Pòtis,nemesis,66
3,Tinkerbull,eonar,66
0,Utheran,sylvanas,66
4,Shâlyn,eredar,66
4,Kelestis,drakthul,66
0,Duranon,sylvanas,66
0,Zherel,defias-brotherhood,66
1,Brhodin,kazzak,66
4,Reconize,turalyon,66
3,Gegeizi,blackrock,66
4,Týr,marécage-de-zangar,66
3,Crescendow,hyjal,66
4,Zarothian,silvermoon,66
4,Ashryvèr,silvermoon,66
0,Rathuu,draenor,66
1,Тесей,howling-fjord,66
0,Tuganabo,grim-batol,66
0,Llyndis,twisting-nether,66
1,Valotrolli,twisting-nether,66
0,Exitjépp,eonar,66
0,Janex,eredar,66
1,Atherea,dun-modr,66
1,Fahqmeh,thrall,66
2,Lilfoot,twisting-nether,66
3,Ixân,antonidas,66
4,Oldmanslagn,argent-dawn,66
2,Darkanvil,saurfang,66
0,Sejn,silvermoon,66
3,Bladewing,kaelthas,66
3,Beluchi,blackhand,66
1,Ameri,blades-edge,66
2,Thorstern,silvermoon,66
0,Bumblebum,silvermoon,66
4,Elkk,silvermoon,66
3,Maynea,dalaran,66
0,Redsnow,conseil-des-ombres,66
3,Erikson,alexstrasza,66
1,Iskiiz,twisting-nether,66
0,Смартпаладин,gordunni,66
2,Флейма,soulflayer,66
2,Calai,tarren-mill,66
4,Woöd,kazzak,66
3,Tyrâél,silvermoon,66
1,Pöweroflove,zuljin,66
2,Justye,ravencrest,66
3,Andianox,draenor,66
3,Громоваякиса,galakrond,66
0,Barbatosx,nemesis,66
1,Awkward,aggramar,66
2,Аилестэль,gordunni,66
2,Starparl,ragnaros,66
0,Szonic,blackmoore,66
0,Лаитнем,gordunni,66
4,Galhadrìel,marécage-de-zangar,66
1,Hpgunghrim,ravencrest,66
0,Tomcrusade,antonidas,66
0,Kirlpala,dalaran,66
1,Teloo,kazzak,66
0,Онливанн,gordunni,66
2,Thardox,blackmoore,66
0,Hërilana,archimonde,66
4,Ragnurock,aegwynn,66
2,Исибор,galakrond,66
3,Frostskägg,sylvanas,66
4,Zophos,silvermoon,66
3,Lealiasun,ravencrest,66
1,Imodiu,kazzak,66
2,Colin,darkspear,66
3,Envik,blackmoore,66
1,Rahakal,burning-legion,66
4,Brøder,silvermoon,66
4,Jayüpally,sanguino,66
0,Connectingas,kazzak,66
1,Akatösh,silvermoon,66
3,Mcbirdy,silvermoon,66
2,Sventasis,draenor,66
1,Jeanbaptiste,kazzak,66
2,Richarlyson,kilrogg,66
3,Palacæn,aerie-peak,66
3,Souleáter,antonidas,66
4,Triaksonikos,silvermoon,66
1,Driizzy,aerie-peak,66
0,Jesiica,dun-modr,66
3,Skyaincrad,thrall,66
0,Mãd,tarren-mill,66
2,Holyprot,kazzak,66
2,Recknor,sylvanas,66
1,Sarafan,dragonblight,66
4,Mikesglory,ravencrest,66
4,Мисакимей,gordunni,66
4,Ryáñ,draenor,66
2,Valorr,hyjal,66
3,Freyìa,kazzak,66
4,Lowod,aegwynn,66
0,Gerlak,malfurion,66
3,Независимост,gordunni,66
3,Liinkin,twisting-nether,66
1,Leeröi,ravencrest,66
4,Cassian,vashj,66
0,Eredan,elune,66
3,Bomshaka,blackhand,66
1,Быкенор,gordunni,66
4,Mestrong,aegwynn,66
1,Richélieu,silvermoon,66
3,Ryutai,blackrock,66
4,Wackas,khaz-modan,66
0,Thorklæs,ysondre,66
4,Flashstep,outland,66
4,Турбодизель,goldrinn,66
2,Grancigula,kazzak,66
4,Shortulka,drakthul,66
1,Palanix,aegwynn,66
1,Kuciq,sylvanas,66
1,Kaeltheris,kazzak,66
0,Machacus,dun-modr,66
2,Ulynda,draenor,66
0,Tirori,stormscale,66
0,Boxarbengan,outland,66
0,Arednor,silvermoon,66
2,Aureion,pozzo-delleternità,66
3,Burtica,sunstrider,66
0,Vikyr,silvermoon,66
1,Aymenett,thunderhorn,66
2,Чухландок,gordunni,66
0,Divvoe,silvermoon,66
0,Äryela,ravencrest,66
3,Dworpinx,thunderhorn,66
0,Руинтайм,gordunni,66
1,Blastnkill,silvermoon,66
1,Vunkleef,doomhammer,66
4,Putsie,doomhammer,66
2,Earlgrey,terenas,66
4,Кизарик,gordunni,66
4,Kalmar,arathor,66
2,Oggzon,bronzebeard,66
0,Wtyou,blackhand,66
2,Vinictus,blades-edge,66
3,Tankqt,kazzak,66
2,Yunälescä,pozzo-delleternità,66
1,Vindra,khadgar,66
2,Абцпал,gordunni,66
4,Ponglenís,archimonde,66
1,Delorey,drakthul,66
3,Sinthöràs,draenor,66
3,Gkloin,darksorrow,66
2,Paspique,archimonde,66
4,Sellected,magtheridon,66
2,Gherjilan,gilneas,66
2,Taíloríssa,bronzebeard,66
1,Nevermindd,ravenholdt,66
0,Arlaydin,draenor,66
0,Опохмеляшик,gordunni,66
1,Ïvøry,hyjal,66
2,Rilario,darkspear,66
3,Katsarolis,kazzak,66
3,Holysoul,magtheridon,66
4,Âstartes,blackhand,66
2,Schiftéo,archimonde,66
0,Bampal,veknilash,66
0,Лиадолла,fordragon,66
1,Yonni,minahonda,66
2,Hellobill,aerie-peak,66
3,Sîmarik,draenor,66
2,Swagimir,hyjal,66
3,Nynevee,antonidas,66
3,Anorwen,pozzo-delleternità,66
3,Phoenixus,burning-legion,66
1,Anjelin,kazzak,66
2,Ninosplinter,pozzo-delleternità,66
0,Slaktarsvene,outland,66
4,Bigvirg,draenor,66
3,Антикус,soulflayer,66
3,Овейт,gordunni,66
1,Rév,hellfire,66
3,Bøurinatør,hyjal,66
2,Morgenkoger,silvermoon,66
3,Vilgford,hyjal,66
4,Boukitos,drekthar,66
0,Péngu,burning-legion,66
2,Nirt,ravencrest,66
2,Thorbardin,sylvanas,66
2,Kiwiya,ravencrest,66
1,Нэофит,eversong,66
1,Elizâ,twisting-nether,66
4,Paladdan,magtheridon,66
3,Palastos,runetotem,66
0,Lightt,frostmane,66
0,Arthhur,silvermoon,66
0,Kottak,turalyon,66
3,Ashgate,silvermoon,66
1,Oceanvibe,tarren-mill,66
3,Zaratta,bronzebeard,66
2,Expandur,grim-batol,66
0,Heahuun,burning-blade,66
3,Darktool,silvermoon,66
2,Darklin,ravencrest,66
1,Judgebusse,silvermoon,66
4,Мистыч,gordunni,66
4,Ulfhiild,kazzak,66
4,Holymemo,blackmoore,66
0,Zeroheal,antonidas,66
2,Дэфрейд,gordunni,66
0,Suppekjøkken,silvermoon,66
4,Harderage,sylvanas,66
3,Жывуля,soulflayer,66
0,Pushy,bronzebeard,66
2,Hullabaszó,silvermoon,66
2,Padalit,eonar,66
0,Ceey,alexstrasza,66
1,Nyóka,aerie-peak,66
0,Thelous,the-maelstrom,66
3,Shuhan,eonar,66
2,Стиммед,soulflayer,66
0,Cptgermania,amanthul,66
1,Отбитая,ashenvale,66
1,Kelves,grim-batol,66
3,Piotor,argent-dawn,66
0,Dayvi,bronzebeard,66
2,Bummblebee,eonar,66
0,Kitesh,argent-dawn,66
1,Bubbleosevén,blades-edge,66
4,Alteradao,aggra-português,66
2,Warramir,silvermoon,66
1,Arnestardust,eonar,66
0,Masujkotka,burning-legion,66
0,Dodgér,twisting-nether,66
1,Anthoren,aggramar,66
0,Zkyadin,argent-dawn,66
3,Pinkforever,rashgarroth,66
2,Boors,ragnaros,66
3,Чудомохнатка,galakrond,66
1,Artrasa,naxxramas,66
4,Ellund,ysondre,66
4,Ибба,blackscar,66
4,Карлсбергер,blackscar,66
1,Dasheh,silvermoon,66
2,Targona,ambossar,66
2,Хамерман,deathguard,66
3,Wolfssatan,antonidas,66
2,Hopvang,drekthar,66
2,Kalzipal,silvermoon,66
1,Grike,krasus,66
1,Immuhn,thrall,66
0,Nortt,silvermoon,66
0,Jackywise,sylvanas,66
2,Gìngerturtle,blackmoore,66
3,Antemonium,bladefist,66
2,Exzzot,drakthul,66
2,Зоенька,soulflayer,66
1,Wardur,wildhammer,66
3,Ârianna,draenor,66
0,Inprogress,tarren-mill,66
1,Medzaj,drakthul,66
0,Aurenaar,kilrogg,66
3,Palast,nemesis,66
3,Sîmerîa,antonidas,66
1,Langbart,alexstrasza,66
2,Core,drakthul,66
2,Mircaroni,bronzebeard,66
0,Karshim,blackmoore,66
1,Karnélia,dalaran,66
1,Milfshake,tarren-mill,66
2,Csxx,burning-legion,66
3,Weona,defias-brotherhood,66
0,Крэндли,blackscar,66
4,Nodoku,tirion,66
0,Menzov,khadgar,66
0,Lonidard,pozzo-delleternità,66
2,Mildri,the-maelstrom,66
2,Ineternetlol,blackhand,66
3,Nemmar,eonar,66
4,Meadows,aerie-peak,66
2,Элефсис,howling-fjord,66
1,Gluglurgklr,outland,66
3,Antoinetta,genjuros,66
0,Awnee,vashj,66
1,Jimatron,blades-edge,66
0,Remé,outland,66
1,Frozenhammer,area-52,66
1,Потемкинь,howling-fjord,66
4,Palamathaus,blades-edge,66
3,Areshe,thrall,66
0,Albe,aggramar,66
4,Archpala,magtheridon,66
0,Котоми,soulflayer,66
3,Vailor,pozzo-delleternità,66
2,Spenkye,silvermoon,66
0,Amonpala,sylvanas,66
1,Zhéena,tarren-mill,66
0,Luca,trollbane,66
2,Tankunit,silvermoon,66
4,Духов,gordunni,66
0,Jomppéli,darksorrow,66
4,Morningstãr,silvermoon,66
0,Aldemar,emerald-dream,66
0,Sunriver,sylvanas,66
3,Tovius,quelthalas,66
3,Xiy,magtheridon,66
3,Wigzpala,bronzebeard,66
4,Holymag,tarren-mill,66
1,Jónny,eonar,66
4,Herzbube,malganis,66
2,Zwethon,grim-batol,66
0,Crawlie,bronzebeard,66
0,Artstone,ravencrest,66
4,Qwerdin,draenor,66
1,Daisan,blackmoore,66
3,Marhun,drakthul,66
4,Bravehearrt,silvermoon,66
4,Schnauzli,perenolde,66
3,Plipoudou,throkferoth,66
1,Tessaya,blackmoore,66
4,Vangorium,blades-edge,66
4,Knuddel,kelthuzad,66
4,Redemtion,ravencrest,66
3,Youngpaladin,twisting-nether,66
3,Dwyfol,aerie-peak,66
0,Tenkadin,ravencrest,66
0,Jodilyn,outland,66
0,Penknife,ravencrest,66
0,Wörth,tyrande,66
4,Wrymen,thunderhorn,66
3,Lightaliance,blades-edge,66
0,Objects,silvermoon,66
0,Rablader,tarren-mill,66
3,Ikeldin,frostmane,66
0,Tibldorf,drakthul,66
0,Eriene,ravencrest,66
3,Эйдирис,ashenvale,66
0,Daniosz,chamber-of-aspects,66
2,Yachii,ragnaros,66
4,Paladef,bronzebeard,66
2,Ватасин,gordunni,66
2,Tarczo,draenor,66
2,Drainlek,kilrogg,66
2,Maxiw,frostmane,66
2,Cárlos,uldum,66
4,Salindril,ysondre,66
3,Ингилэйв,gordunni,66
2,Xyare,blackrock,66
4,Betramz,draenor,66
2,Thunderzs,blades-edge,66
1,Унтерлиса,fordragon,66
0,Heavydrink,ravencrest,66
3,Iucas,aerie-peak,66
4,Аватарычч,gordunni,66
2,Szarekhan,azjolnerub,66
4,Jadeci,burning-legion,66
2,Lábroy,aerie-peak,66
1,Molteis,ysondre,66
3,Pallyjudas,stormscale,66
1,Kicklock,silvermoon,66
1,Leridan,doomhammer,66
0,Ascendace,silvermoon,66
4,Hikarí,draenor,66
3,Ashfelstorm,eonar,66
3,Kigomai,elune,66
1,Lokrir,ysondre,66
1,Forzah,silvermoon,66
4,Drintex,ravencrest,66
4,Svera,hyjal,66
1,Ôpu,hyjal,66
4,Znail,dragonblight,66
2,Carnivorouz,ragnaros,66
1,Kajukka,kazzak,66
1,Braðlay,antonidas,66
1,Hamsworth,hellscream,66
3,Sargeist,deathwing,66
2,Лорадо,lich-king,66
2,Adell,azshara,66
4,Polosaty,aerie-peak,66
0,Greekcodz,ahnqiraj,66
1,Dizzlepally,thunderhorn,66
2,Mirdain,aggra-português,66
3,Amri,pozzo-delleternità,66
4,Jermundo,zirkel-des-cenarius,66
3,Azraesha,turalyon,66
3,Dürian,grim-batol,66
