profile.id,profile.name,profile.realm.slug,specialization.id,faction.type
143937353,Blumes,argent-dawn,66,ALLIANCE
112309542,Gerthal,ravencrest,66,ALLIANCE
165797653,Päm,twisting-nether,66,HORDE
117578945,Laddie,argent-dawn,66,ALLIANCE
175810099,Paloushe,dalaran,66,ALLIANCE
34336323,Zaeia,voljin,66,ALLIANCE
165703894,Pepydring,khaz-modan,66,HORDE
71949440,Føøxx,antonidas,66,ALLIANCE
100218106,Mirra,chants-éternels,66,ALLIANCE
110828335,Hibiya,dun-modr,66,ALLIANCE
58096968,Sysmyx,ysondre,66,HORDE
177858534,Рокарола,gordunni,66,ALLIANCE
171221642,Коннемарра,gordunni,66,ALLIANCE
152981206,Laniha,elune,66,ALLIANCE
1644249,Xiluva,lightbringer,66,ALLIANCE
172559574,Eladryla,archimonde,66,HORDE
188182727,Skâzam,hyjal,66,HORDE
143899528,Gondår,sargeras,66,ALLIANCE
195233477,Vileena,silvermoon,66,ALLIANCE
196173190,Edomae,archimonde,66,HORDE
56394087,Chùùt,ysondre,66,HORDE
153488120,Beluchi,blackhand,66,HORDE
242084303,Мх,gordunni,66,ALLIANCE
132690311,Pësste,chants-éternels,66,HORDE
156999348,Ascèse,culte-de-la-rive-noire,66,ALLIANCE
107144363,Shtrauska,les-clairvoyants,66,ALLIANCE
143910705,Tazea,chants-éternels,66,HORDE
164617483,Nasuí,tarren-mill,66,HORDE
156496102,Oxyda,suramar,66,HORDE
187116295,Ноадэ,eversong,66,ALLIANCE
186637553,Овейт,gordunni,66,ALLIANCE
135330361,Racduck,dunemaul,66,ALLIANCE
172661748,Казимо,gordunni,66,ALLIANCE
176101460,Angeil,dun-modr,66,ALLIANCE
246326947,Фикстанк,gordunni,66,ALLIANCE
191641209,Lindandriel,hyjal,66,HORDE
173149781,Eliendir,dalaran,66,ALLIANCE
189863386,Неофх,gordunni,66,ALLIANCE
79554335,Genobi,turalyon,66,ALLIANCE
69341483,Altora,shattrath,66,ALLIANCE
165858008,Az,azshara,66,ALLIANCE
175798010,Астароит,howling-fjord,66,HORDE
161729898,Chewba,voljin,66,ALLIANCE
162290478,Fyräa,voljin,66,HORDE
117093868,Aelor,arygos,66,ALLIANCE
155104789,Kiristal,silvermoon,66,ALLIANCE
192832059,Salitas,hyjal,66,HORDE
1470366,Ouallada,voljin,66,ALLIANCE
167106578,Stygïa,hyjal,66,ALLIANCE
140327879,Freyall,arthas,66,ALLIANCE
151342688,Xénobia,hyjal,66,HORDE
125563348,Morzak,voljin,66,ALLIANCE
166768405,Buidsear,blackmoore,66,ALLIANCE
46465247,Xaxashadok,voljin,66,HORDE
162058703,Naäru,chants-éternels,66,ALLIANCE
162533287,Kobsette,voljin,66,HORDE
172827368,Nyoromo,elune,66,ALLIANCE
118248056,Shpongle,ravencrest,66,ALLIANCE
162806837,Sorros,chants-éternels,66,ALLIANCE
175582296,Vongengys,hyjal,66,ALLIANCE
155146542,Elhdruin,pozzo-delleternità,66,ALLIANCE
200547167,Джадед,gordunni,66,ALLIANCE
243807749,Тихийшторм,soulflayer,66,HORDE
245866383,Валеви,gordunni,66,ALLIANCE
196994312,Guaroth,outland,66,ALLIANCE
58955915,Imperis,voljin,66,ALLIANCE
119153292,Потемкинь,howling-fjord,66,HORDE
159194736,Poppìpalouf,voljin,66,HORDE
103311008,Laureemy,argent-dawn,66,ALLIANCE
91130819,Tharec,chants-éternels,66,ALLIANCE
165265418,Ragaa,archimonde,66,HORDE
161496042,ßrolii,culte-de-la-rive-noire,66,HORDE
1441865,Raiha,voljin,66,ALLIANCE
162327635,Эндлэсс,galakrond,66,ALLIANCE
43630441,Raëmini,voljin,66,ALLIANCE
91207120,Dèeper,chants-éternels,66,ALLIANCE
152309268,Tonaltor,krasus,66,ALLIANCE
154391767,Elidir,ravencrest,66,ALLIANCE
186874572,Простоаяма,soulflayer,66,HORDE
93958393,Armantor,stormrage,66,ALLIANCE
152122424,Gpö,dalaran,66,ALLIANCE
222480059,Перпендикуль,gordunni,66,ALLIANCE
114108222,Pedalos,antonidas,66,ALLIANCE
116737168,Saelaris,archimonde,66,HORDE
175071825,Кейлесс,blackscar,66,ALLIANCE
150281849,Pämela,dalaran,66,ALLIANCE
148427114,Heftí,thrall,66,HORDE
67695285,Edenraad,voljin,66,HORDE
182548954,Vusten,outland,66,ALLIANCE
246446447,Ипотекавека,gordunni,66,ALLIANCE
158857206,Darkhammer,uldaman,66,ALLIANCE
156315911,Rasslarn,stormscale,66,HORDE
244959871,Дедизлеса,gordunni,66,ALLIANCE
134137148,Аилестэль,gordunni,66,ALLIANCE
111859368,Eddisson,dalaran,66,ALLIANCE
90984005,Sunstealer,chants-éternels,66,HORDE
187244003,Luckseypal,silvermoon,66,ALLIANCE
165574543,Oriellei,silvermoon,66,ALLIANCE
211027276,Ларкер,thermaplugg,66,ALLIANCE
150466920,Dëcx,archimonde,66,HORDE
161023953,Magnusson,voljin,66,ALLIANCE
163875207,Grimripper,alleria,66,ALLIANCE
211502277,Фардум,thermaplugg,66,ALLIANCE
200415738,Шикари,gordunni,66,ALLIANCE
197328804,Craptank,silvermoon,66,ALLIANCE
152061537,Джойнэр,fordragon,66,ALLIANCE
161919076,Lichtgevend,quelthalas,66,ALLIANCE
125827280,Kazakov,dun-modr,66,ALLIANCE
17755402,Belazure,voljin,66,ALLIANCE
