profile.id,profile.name,profile.realm.slug,specialization.id,faction.type
174024759,Argad,dalaran,66,ALLIANCE
171339596,Francisx,silvermoon,66,ALLIANCE
164207080,Taeric,anachronos,66,ALLIANCE
136676508,Tonínoo,dun-modr,66,ALLIANCE
48128140,Amzil,kul-tiras,66,ALLIANCE
107578790,Sindrome,anachronos,66,ALLIANCE
124508002,Themis,les-sentinelles,66,ALLIANCE
154596769,Dosenlarry,blackhand,66,HORDE
141055943,Palark,alonsus,66,HORDE
158746088,Thedragon,blackhand,66,HORDE
196880211,Hollywoods,silvermoon,66,ALLIANCE
166943371,Alayra,alonsus,66,ALLIANCE
113763354,Murathmir,kul-tiras,66,HORDE
94871290,Valicul,kazzak,66,HORDE
166079251,Steks,blades-edge,66,ALLIANCE
176436172,Palathos,ragnaros,66,HORDE
188055646,Crànk,kazzak,66,HORDE
199216357,Wynell,arathor,66,ALLIANCE
111816677,Newcon,ravencrest,66,ALLIANCE
105519186,Cuculainn,alonsus,66,ALLIANCE
243291332,Холиджастис,gordunni,66,ALLIANCE
142495104,Zoogi,alonsus,66,ALLIANCE
195659143,Hailboï,archimonde,66,HORDE
155554810,Balem,alonsus,66,ALLIANCE
40264151,Lesure,kul-tiras,66,ALLIANCE
164689439,Pungen,kul-tiras,66,ALLIANCE
106684712,Randompally,anachronos,66,ALLIANCE
176246875,Asphodel,burning-legion,66,ALLIANCE
105888866,Cottoncàndy,alonsus,66,HORDE
126696949,Oathkèeper,ragnaros,66,HORDE
122174118,Dalt,anachronos,66,ALLIANCE
185207464,Лейоэль,gordunni,66,ALLIANCE
161864854,Ashtart,silvermoon,66,ALLIANCE
186610076,Guildjoker,silvermoon,66,ALLIANCE
145420670,Tramleth,argent-dawn,66,ALLIANCE
131110087,Berthasz,alonsus,66,ALLIANCE
175499498,Kiroo,neptulon,66,ALLIANCE
169594701,Néroc,khaz-modan,66,HORDE
193956158,Eloâne,varimathras,66,ALLIANCE
193784050,Nodl,silvermoon,66,ALLIANCE
154358320,Chtholy,burning-legion,66,ALLIANCE
188921030,Denveger,silvermoon,66,ALLIANCE
155410653,Lübä,madmortem,66,ALLIANCE
159949443,Asbell,argent-dawn,66,ALLIANCE
144587289,Ljunken,argent-dawn,66,ALLIANCE
160217911,Pandamonium,twilights-hammer,66,HORDE
105719768,Eldinumbra,alonsus,66,ALLIANCE
146372108,Tsjarlietwo,tarren-mill,66,HORDE
116825304,Vasiariah,antonidas,66,ALLIANCE
242084303,Мх,gordunni,66,ALLIANCE
47118729,Thortue,suramar,66,ALLIANCE
68212026,Elhombre,nozdormu,66,ALLIANCE
168742190,Calanthae,twisting-nether,66,HORDE
166046270,Hjalnir,anachronos,66,ALLIANCE
195288458,Marakyan,outland,66,ALLIANCE
243425125,Хэллгвин,gordunni,66,ALLIANCE
130147216,Holyblöod,alonsus,66,ALLIANCE
223940929,Moonhammer,sylvanas,66,ALLIANCE
134719841,Antidøt,dalaran,66,ALLIANCE
129267208,Aithusa,anachronos,66,ALLIANCE
161009636,Meru,uldum,66,HORDE
193074139,Távros,nemesis,66,HORDE
111753695,Ballad,argent-dawn,66,ALLIANCE
105253536,Deamonfox,alonsus,66,ALLIANCE
121443877,Shilayne,antonidas,66,ALLIANCE
108579419,Foxie,anachronos,66,ALLIANCE
158678685,Hatoryo,ysondre,66,ALLIANCE
159001057,Fingolfin,kul-tiras,66,ALLIANCE
164854732,Emstan,alonsus,66,ALLIANCE
13133900,Reallyoldman,kul-tiras,66,ALLIANCE
66737729,Lúx,hellscream,66,ALLIANCE
153965809,Bonkie,alonsus,66,ALLIANCE
176105502,Jomppéli,darksorrow,66,ALLIANCE
121949833,Wingaurdian,alonsus,66,HORDE
163493740,Myndreth,argent-dawn,66,ALLIANCE
12438569,Lonothar,tyrande,66,ALLIANCE
155061533,Isenda,dun-modr,66,HORDE
170284822,Farmorbitte,anachronos,66,ALLIANCE
185437984,Constcast,silvermoon,66,ALLIANCE
146223923,Hearthguard,alonsus,66,ALLIANCE
89908022,Sashs,dalaran,66,ALLIANCE
157551743,Joanna,alonsus,66,ALLIANCE
110041335,Jemian,balnazzar,66,HORDE
163507306,Lorebringer,tarren-mill,66,HORDE
160144901,Slaisor,dun-morogh,66,ALLIANCE
142422515,Moncsí,die-arguswacht,66,ALLIANCE
129031034,Nervie,drakthul,66,HORDE
155419208,Kyle,nordrassil,66,ALLIANCE
246535327,Bukke,sylvanas,66,ALLIANCE
119516830,Lenteria,kul-tiras,66,HORDE
157456047,Sheasan,blackhand,66,HORDE
150473117,Galandiel,anachronos,66,HORDE
176746807,Bebeng,burning-legion,66,HORDE
83594344,Defúser,arthas,66,ALLIANCE
244869765,Нуарис,eversong,66,ALLIANCE
68803059,Hammerdín,ravencrest,66,ALLIANCE
