,profile.name,profile.realm.slug,specialization.id
1,Shikanna,drakthul,66
0,Geart,wildhammer,66
1,Шарек,howling-fjord,66
2,Klerdinia,thunderhorn,66
4,Flyínghirsch,blackmoore,66
0,Grimmakyr,thunderhorn,66
1,Jarvee,silvermoon,66
2,Ko,turalyon,66
4,Ксайгон,gordunni,66
0,Diktrol,stormreaver,66
3,Saltyarmpit,wildhammer,66
1,Wellmet,eredar,66
1,Перпендикуль,gordunni,66
1,Selliuocsem,archimonde,66
3,Steks,blades-edge,66
1,Enoula,blackmoore,66
4,Чуу,gordunni,66
1,Jale,wildhammer,66
3,Prosaice,kazzak,66
1,Aedera,ravencrest,66
0,Rhosylla,wildhammer,66
0,Oizoo,aggra-português,66
1,Nerubiana,burning-blade,66
0,Звездолетчик,gordunni,66
3,Lemmebubble,tarren-mill,66
4,Daddy,thunderhorn,66
0,Alijena,drakthul,66
3,Alergix,drakthul,66
2,Shikari,thunderhorn,66
2,Blizobot,arathor,66
3,Sejn,silvermoon,66
1,Hinters,argent-dawn,66
3,Snòrry,silvermoon,66
3,Stvicious,burning-legion,66
3,Мх,gordunni,66
0,Hölÿshït,archimonde,66
3,Idoc,sylvanas,66
3,Vlatomik,thunderhorn,66
2,Kendisen,wildhammer,66
1,Houdoor,ravencrest,66
4,Enhet,veknilash,66
0,Shogan,wildhammer,66
3,Legendaura,silvermoon,66
3,Ethelien,draenor,66
2,Leroic,ravencrest,66
2,Tirryel,wildhammer,66
3,Yosefina,ravencrest,66
1,Wardur,wildhammer,66
4,Kedywen,hyjal,66
2,Brattysis,eredar,66
3,Mohgron,antonidas,66
1,Ragondin,ravencrest,66
3,Ileila,alleria,66
4,Janp,dragonblight,66
4,Camilee,thunderhorn,66
0,Inqvizitor,thunderhorn,66
3,Дримстер,eversong,66
2,Aymenett,thunderhorn,66
1,Faalcon,drakthul,66
2,Pateros,thunderhorn,66
1,Fuzzinator,outland,66
0,Kaltenecker,kazzak,66
1,Echnatón,teldrassil,66
4,Lîquitwalker,antonidas,66
4,Ronnybruvik,kazzak,66
4,Ðêßßíê,draenor,66
3,Juriens,ravencrest,66
4,Thalanôs,kargath,66
0,Mercilessa,thunderhorn,66
0,Andû,hyjal,66
1,Psychokilla,wildhammer,66
0,Twyra,wildhammer,66
2,Azylex,hyjal,66
3,Lowemotion,stormscale,66
3,Get,thunderhorn,66
1,Akaiinu,twisting-nether,66
3,Armypâle,dalaran,66
3,Mozgus,wildhammer,66
3,Orinariel,thunderhorn,66
3,Dreyfux,ravencrest,66
0,Celestris,pozzo-delleternità,66
3,Stonehead,shattrath,66
2,Vardas,wildhammer,66
0,Bubblewoman,arathor,66
3,Ouchpala,doomhammer,66
3,Allenaa,thunderhorn,66
3,Lojzo,deathwing,66
3,Asbell,argent-dawn,66
1,Alarrin,twisting-nether,66
1,Миртая,gordunni,66
0,Beltain,wildhammer,66
2,Wrymen,thunderhorn,66
0,Закорючко,gordunni,66
0,Felsn,outland,66
0,Затрещинна,howling-fjord,66
1,Grumbald,malygos,66
0,Bôlt,wildhammer,66
0,Suddenpala,tarren-mill,66
3,Hargall,thunderhorn,66
4,Randompala,zenedar,66
0,Bezvakost,thunderhorn,66
3,Nanúk,drakthul,66
3,Manthord,earthen-ring,66
3,Kazakov,dun-modr,66
4,Plesoun,outland,66
0,Baldwin,terenas,66
1,Mentlock,thunderhorn,66
3,Höfi,alleria,66
1,Икера,borean-tundra,66
4,Mlrgmlrgmnm,burning-blade,66
4,Neriniar,silvermoon,66
2,Spacedonkey,thunderhorn,66
3,Famoire,wildhammer,66
2,Easyhoon,thunderhorn,66
4,Shiéld,the-maelstrom,66
1,Depsior,burning-legion,66
1,Ревирант,gordunni,66
1,Экзекуторс,howling-fjord,66
4,Ashtemazen,kazzak,66
4,Proposition,hyjal,66
0,Marhun,drakthul,66
3,Ignispetram,ravencrest,66
2,Utherion,dethecus,66
0,Bleguta,sylvanas,66
3,Velverose,dun-modr,66
1,Llyara,blackmoore,66
2,Dworpinx,thunderhorn,66
0,Фалькмур,gordunni,66
1,Pmb,grim-batol,66
1,Индал,howling-fjord,66
1,Krigol,stormscale,66
2,Marqo,outland,66
0,Zozio,dun-modr,66
0,Silverdawn,runetotem,66
1,Rumi,tarren-mill,66
2,Cluther,twisting-nether,66
4,Kuha,wildhammer,66
2,Kyrinov,silvermoon,66
4,Тихэша,howling-fjord,66
4,Elhvind,ravencrest,66
0,Senatos,silvermoon,66
3,Ддоменщик,gordunni,66
0,Ule,archimonde,66
1,Rollatrd,stormscale,66
0,Superado,tarren-mill,66
2,Lachtan,silvermoon,66
4,Mikeerô,drakthul,66
4,Funpun,outland,66
0,Rèbourne,stormscale,66
2,Parlene,blackhand,66
3,Zioné,grim-batol,66
1,Eiskonfekt,destromath,66
0,Bashpapi,karazhan,66
1,Найрарин,lich-king,66
2,Chítanda,argent-dawn,66
0,Lucyliu,ragnaros,66
3,Strîke,thunderhorn,66
4,Дренпаладин,gordunni,66
2,Shoumetsu,twisting-nether,66
3,Consecratío,gilneas,66
0,Keiser,sylvanas,66
3,Äzulà,hyjal,66
3,Drjônes,argent-dawn,66
1,Chimalli,wildhammer,66
4,Nelley,wildhammer,66
4,Logyk,silvermoon,66
0,Kottak,turalyon,66
3,Creammachine,argent-dawn,66
2,Acee,sylvanas,66
2,Dïntuw,archimonde,66
1,Técaro,thunderhorn,66
2,Suoh,ysondre,66
3,Bubák,wildhammer,66
4,Yûméko,hyjal,66
0,Yêsrôck,blackmoore,66
0,Дефолтпал,gordunni,66
2,Okrutny,wildhammer,66
1,Hiera,earthen-ring,66
4,Citty,die-aldor,66
4,Karlton,outland,66
2,Skorne,defias-brotherhood,66
1,Spoonthief,ravencrest,66
0,Graorin,ravencrest,66
3,Nrg,magtheridon,66
3,Tahirah,grim-batol,66
2,Anticlimaxs,thunderhorn,66
4,Пвпшерс,galakrond,66
1,Spazer,wildhammer,66
2,Arathonn,turalyon,66
0,Hajaj,thunderhorn,66
0,Rxpal,terenas,66
3,Aleco,outland,66
0,Zapí,argent-dawn,66
4,Rubiconn,wildhammer,66
0,Nimfomanka,wildhammer,66
1,Tagarian,burning-legion,66
3,Delonge,thunderhorn,66
1,Gaalkaa,thunderhorn,66
1,Otto,elune,66
2,Lodeon,ysondre,66
2,Dakosi,arthas,66
1,Anymako,dun-modr,66
1,Нуарис,eversong,66
4,Palatino,grim-batol,66
3,Kroos,thunderhorn,66
0,Randoó,outland,66
0,Srcolomka,wildhammer,66
1,Retárdin,wildhammer,66
3,Raspoutine,antonidas,66
0,Taurree,stormscale,66
0,Plude,defias-brotherhood,66
3,Tyrallian,draenor,66
4,Злойлёха,howling-fjord,66
2,Bubblefurby,blackmoore,66
4,Klexe,blackrock,66
2,Xkapa,eredar,66
3,Ràgnarok,khadgar,66
4,Ursegor,ravencrest,66
3,Теемный,gordunni,66
1,Holzkûh,blackmoore,66
1,Josdepaladin,emerald-dream,66
2,Джагерпал,howling-fjord,66
1,Isotheos,azjolnerub,66
0,Ezord,kazzak,66
4,Targel,sylvanas,66
4,Lightfrïgg,hyjal,66
3,Баблодин,gordunni,66
4,Lightcon,burning-legion,66
3,Favorstout,argent-dawn,66
3,Городем,galakrond,66
3,Sylphark,suramar,66
0,Arvit,silvermoon,66
4,Nodoku,tirion,66
0,Elienor,chamber-of-aspects,66
4,Caminasol,zuljin,66
3,Khán,wildhammer,66
0,Chost,frostwolf,66
1,Acupan,dalaran,66
4,Ashtart,silvermoon,66
4,Wahar,ghostlands,66
0,Palanix,aegwynn,66
3,Drokos,ravencrest,66
0,Gunsarc,dun-modr,66
4,Sallem,wildhammer,66
3,Priesttank,wildhammer,66
2,Холисептик,gordunni,66
4,Grilohr,silvermoon,66
2,Evenpala,blackmoore,66
0,Grekkon,outland,66
3,Sueto,ragnaros,66
4,Kurosan,cthun,66
1,Raburod,eredar,66
0,Behnaam,kazzak,66
4,Athamon,dun-modr,66
3,Leepreest,ravencrest,66
0,Senzatie,ravencrest,66
0,Algorythmus,burning-legion,66
0,Actiontank,antonidas,66
3,Domari,argent-dawn,66
1,Landoria,ravencrest,66
3,Wimblewomble,thunderhorn,66
0,Rinse,lightbringer,66
3,Poomanturd,twisting-nether,66
1,Queper,thunderhorn,66
2,Аймай,deathguard,66
1,Lahyanna,hyjal,66
1,Ghørze,archimonde,66
0,Snaksqt,twisting-nether,66
4,Кэйлес,soulflayer,66
3,Sjèfke,silvermoon,66
3,Berrik,ravencrest,66
2,Gkloin,darksorrow,66
0,Menzov,khadgar,66
4,Mercurôgnome,uldaman,66
1,Arethor,sanguino,66
0,Rihox,thunderhorn,66
3,Mojoyc,antonidas,66
2,Alri,azjolnerub,66
0,Arthnoc,azuremyst,66
2,Gahalantine,argent-dawn,66
0,Dilucsama,burning-legion,66
0,Lightkros,sanguino,66
0,Mestoph,thunderhorn,66
3,Faiha,blackmoore,66
4,Babýdøll,blackrock,66
4,Tiniv,kazzak,66
2,Афурион,fordragon,66
0,Telosgrammos,twisting-nether,66
0,Eduardo,azshara,66
0,Дредстар,fordragon,66
0,Eikò,draenor,66
1,Eldraya,archimonde,66
4,Targaryèn,silvermoon,66
2,Sïgmûnd,stormscale,66
2,Sabríel,ragnaros,66
1,Goldensun,the-maelstrom,66
2,Bastarda,nemesis,66
1,Màrìus,hyjal,66
2,Алекстрэк,gordunni,66
4,Bravehearrt,silvermoon,66
0,Odinspower,madmortem,66
2,Sarthigas,dalaran,66
0,Texy,aggra-português,66
3,Akayra,sanguino,66
4,Drakhs,archimonde,66
4,Rév,hellfire,66
4,Zucalarucca,outland,66
3,Pasladeter,archimonde,66
2,Razzard,kazzak,66
2,Khorrin,tarren-mill,66
0,Фийка,gordunni,66
3,Obysseus,ravencrest,66
2,Sunuva,silvermoon,66
4,Tayluh,silvermoon,66
3,Warm,draenor,66
3,Calofonija,arathor,66
3,Lightblooded,ragnaros,66
0,Pwênt,chamber-of-aspects,66
4,Davepala,ravencrest,66
4,Gethope,silvermoon,66
0,Hásel,thrall,66
4,Svelepike,thunderhorn,66
2,Nahid,stormscale,66
2,Blastia,twisting-nether,66
1,Westwizzle,aggramar,66
0,Stripez,antonidas,66
1,Superdanxen,ravencrest,66
4,Asor,sanguino,66
4,Bigboyhung,argent-dawn,66
2,Дизкис,galakrond,66
2,Mou,wildhammer,66
1,Mazzaia,silvermoon,66
2,Nanisunda,thrall,66
3,Obscuré,ragnaros,66
0,Prötchen,thrall,66
0,Lealiasun,ravencrest,66
3,Zamoth,tarren-mill,66
4,Døømbringer,sanguino,66
3,Vongengys,hyjal,66
3,Adke,argent-dawn,66
1,Djinnxy,draenor,66
3,Rhinono,runetotem,66
3,Darkanvil,saurfang,66
4,Ultharion,silvermoon,66
1,Holyjoekel,doomhammer,66
3,Share,onyxia,66
0,Fareya,aggra-português,66
1,Morlyn,thunderhorn,66
3,Deepfell,thunderhorn,66
1,Охоху,gordunni,66
3,Richarlyson,kilrogg,66
0,Caligine,nemesis,66
4,Kamipally,argent-dawn,66
0,Rushyy,tarren-mill,66
4,Никатор,gordunni,66
4,Tayken,archimonde,66
1,Sepukku,sylvanas,66
0,Blameheáler,ragnaros,66
2,Паладинк,deathguard,66
3,Tasdínga,blackhand,66
4,Thebram,tarren-mill,66
3,Thoraly,pozzo-delleternità,66
1,Mavérick,draenor,66
0,Yereziah,blackrock,66
3,Mildri,blackmoore,66
0,Оливьешька,deathguard,66
2,Qunaii,defias-brotherhood,66
1,Adriel,twisting-nether,66
1,Bubblemastér,ravencrest,66
4,Kaeltalas,antonidas,66
3,Apollocreed,dun-modr,66
2,Kleidid,silvermoon,66
4,Thaddin,silvermoon,66
2,Rafoonek,kazzak,66
3,Ultimato,outland,66
3,Bricefa,dalaran,66
3,Рахэль,howling-fjord,66
4,Albus,darkspear,66
4,Pikapala,kazzak,66
4,Cuculainn,alonsus,66
0,Erás,drakthul,66
4,Demik,eredar,66
0,Ohlgren,frostmane,66
3,Azshandris,sylvanas,66
2,Thenoh,antonidas,66
1,Sevaen,thrall,66
0,Stephanofke,shadowsong,66
2,Lunmere,argent-dawn,66
2,Rhyzze,silvermoon,66
1,Iowene,silvermoon,66
4,Angeil,dun-modr,66
0,Qpal,draenor,66
3,Чухландок,gordunni,66
1,Zophos,silvermoon,66
3,Dethju,blackmoore,66
0,Poppabop,silvermoon,66
1,Aestheryon,drakthul,66
3,Stri,draenor,66
0,Тестастерон,eversong,66
3,Cdurpal,archimonde,66
4,Gorlath,ravenholdt,66
1,Voca,alleria,66
1,Canna,doomhammer,66
0,Merki,thunderhorn,66
3,Shangøo,nerzhul,66
2,Ahzuu,ravencrest,66
3,Veldini,lightbringer,66
1,Mortificare,sunstrider,66
2,Bubuteam,silvermoon,66
0,Proderto,doomhammer,66
1,Kiwiya,ravencrest,66
