,profile.name,profile.realm.slug,specialization.id
0,Kiith,silvermoon,66
2,Boumpaladin,uldaman,66
1,Vonkel,draenor,66
3,Erikson,alexstrasza,66
4,Flexite,blackhand,66
1,Martinuther,dun-modr,66
4,Нафрэй,howling-fjord,66
0,Chakrâ,kazzak,66
4,Кирлонс,gordunni,66
2,Слейпънир,gordunni,66
3,Inganock,blackmoore,66
2,Hagendasz,hyjal,66
3,Darkghost,hyjal,66
0,Èlf,twisting-nether,66
2,Rostbeef,draenor,66
3,Spirine,ysondre,66
3,Deviouslight,drakthul,66
1,Goldensun,the-maelstrom,66
0,Aertine,hyjal,66
4,Helliél,pozzo-delleternità,66
2,Allika,ysondre,66
0,Insølante,hyjal,66
1,Bdlol,tarren-mill,66
0,Tanqué,stormscale,66
1,Сериса,howling-fjord,66
0,Холисептик,gordunni,66
2,Louac,varimathras,66
1,Меленис,gordunni,66
1,Gèrin,malganis,66
4,Cøcquibus,hyjal,66
1,Suoh,ysondre,66
4,Бигдиковна,gordunni,66
1,Npaw,stormscale,66
3,Fearpal,archimonde,66
0,Teregoros,stormscale,66
0,Satrogistro,tarren-mill,66
1,Kashynia,antonidas,66
4,Aurèli,blackmoore,66
1,Charlexavier,dalaran,66
2,Vôlpêl,ysondre,66
0,Ælyrel,uldaman,66
3,Goldlight,hyjal,66
0,Mindë,hyjal,66
0,Bonkad,tarren-mill,66
4,Ðann,sanguino,66
1,Hallmaster,ysondre,66
3,Arethias,twisting-nether,66
0,Kely,dalaran,66
1,Emberhand,bronze-dragonflight,66
4,Uhli,aegwynn,66
3,Lustucrü,archimonde,66
2,Sandbucket,silvermoon,66
1,Кристаллайф,howling-fjord,66
0,Aurivia,burning-legion,66
4,Lostkame,tarren-mill,66
2,Søprano,eitrigg,66
0,Madròk,eredar,66
1,Спектор,gordunni,66
4,Iddfknqd,draenor,66
3,Zaeillan,ragnaros,66
4,Milakalel,drekthar,66
3,Xeanøth,exodar,66
3,Амозия,gordunni,66
0,Cawcauk,drakthul,66
2,Boowty,uldaman,66
0,Nøøne,nethersturm,66
2,Bukki,archimonde,66
4,Daekos,krasus,66
4,Jackywise,sylvanas,66
2,Djinnxy,draenor,66
4,Oñka,draenor,66
0,Clodosacré,hyjal,66
2,Rév,hellfire,66
0,Extinkt,hyjal,66
2,Astart,khaz-modan,66
1,Zamalaria,twisting-nether,66
4,Bismila,eitrigg,66
0,Gron,cthun,66
0,Postedeguill,dalaran,66
3,Paloushe,dalaran,66
4,Mwpvandolin,twisting-nether,66
0,Papadin,bladefist,66
2,Sitram,hyjal,66
4,Päm,twisting-nether,66
0,Kroden,dun-modr,66
1,Jessicao,twisting-nether,66
2,Paperladin,hyjal,66
2,Warmanner,twisting-nether,66
0,Awnee,vashj,66
2,Muüther,stormscale,66
2,Scarrecrow,drakthul,66
0,Turtlepower,archimonde,66
3,Digayne,sylvanas,66
0,Elanie,zenedar,66
4,Akiwachî,drakthul,66
1,Arratius,blackmoore,66
3,Колечек,booty-bay,66
3,Kariben,blackmoore,66
1,Vërcetti,uldum,66
3,Пыхтиара,gordunni,66
2,Mágnâl,blackmoore,66
2,Canna,doomhammer,66
1,Holyknight,pozzo-delleternità,66
0,Tixatankadin,tarren-mill,66
3,Minipaline,drekthar,66
3,Sharko,twisting-nether,66
4,Iamachilles,draenor,66
4,Хелзеферс,gordunni,66
0,Shirahøshi,hyjal,66
3,Xea,elune,66
3,Rødvin,tarren-mill,66
2,Torkrane,hyjal,66
0,Trrish,sylvanas,66
4,Laérille,ysondre,66
2,Cangurón,dun-modr,66
2,Healmetwo,defias-brotherhood,66
1,Paisy,outland,66
4,Freiyda,argent-dawn,66
2,Oeueo,hyjal,66
0,Mordsearme,archimonde,66
1,Stephanofke,shadowsong,66
4,Slicka,throkferoth,66
4,Dawnpride,stormscale,66
0,Перпендикуль,gordunni,66
0,Sororíta,antonidas,66
2,Alysandre,ravencrest,66
1,Noobypums,silvermoon,66
4,Saluai,ravencrest,66
2,Hopvang,drekthar,66
1,Eugeõ,hyjal,66
0,Holybaby,pozzo-delleternità,66
1,Franq,frostwolf,66
1,Mhîrä,sargeras,66
3,Draho,suramar,66
0,Vanan,ungoro,66
4,Medzaj,drakthul,66
3,Zendrin,draenor,66
4,Telariasse,hyjal,66
2,Макзор,eversong,66
1,Arbie,quelthalas,66
1,Пчелобав,gordunni,66
3,Grunnbeld,dalaran,66
2,Motivation,twisting-nether,66
0,Pâstagas,hyjal,66
4,Qhaah,sylvanas,66
1,Furï,ysondre,66
4,Azikawa,hyjal,66
2,Sîmerîa,antonidas,66
0,Hólyshet,tarren-mill,66
3,Sedora,blackmoore,66
3,Luisha,burning-legion,66
0,Papâroch,kazzak,66
3,Macbubble,tarren-mill,66
2,Bittersweex,stormscale,66
4,Tryle,sargeras,66
4,Betteholy,sylvanas,66
2,Diem,hyjal,66
2,Epicmaker,silvermoon,66
2,Krelian,kargath,66
0,Krigarklas,ragnaros,66
1,Vosko,blackrock,66
1,Реймон,gordunni,66
1,Pløkun,ysondre,66
1,Flaumix,blackrock,66
4,Køvax,garona,66
3,Saleia,ysondre,66
3,Тирионша,howling-fjord,66
2,Ikeldin,frostmane,66
3,Holycowpoop,twisting-nether,66
3,Ilihirá,defias-brotherhood,66
0,Sabríel,ragnaros,66
4,Sjèfke,silvermoon,66
2,Zenøu,hyjal,66
1,Аидахо,gordunni,66
0,Mayuvo,blackmoore,66
2,Macchambon,dalaran,66
0,Levidin,ragnaros,66
2,Алтераре,howling-fjord,66
2,Tsunamori,hyjal,66
0,Svenealavate,nazjatar,66
3,Джикби,howling-fjord,66
0,Sÿstem,eitrigg,66
1,Køran,hyjal,66
3,Psykee,nemesis,66
1,Aproximativ,silvermoon,66
2,Potaras,thrall,66
3,Fomarl,uldaman,66
2,Tucs,dalaran,66
2,Shieldhero,silvermoon,66
0,Vyuna,thrall,66
1,Дримстер,eversong,66
3,Kazmane,dalaran,66
2,Ванович,gordunni,66
2,Vanii,stormscale,66
1,Dalt,anachronos,66
3,Mercurôgnome,uldaman,66
0,Kittalina,turalyon,66
2,Novawind,stormscale,66
2,Bigypinis,archimonde,66
0,Яемгномов,eversong,66
1,Hanayë,hyjal,66
4,Пофиггистка,gordunni,66
0,Jumisu,blackmoore,66
4,Nyùkä,conseil-des-ombres,66
1,Vexrek,burning-blade,66
2,Perlite,conseil-des-ombres,66
1,Schwann,ragnaros,66
1,Аллоста,howling-fjord,66
4,Rockyouu,blackrock,66
3,Zedbug,spinebreaker,66
2,Ötztwo,ysondre,66
3,Ymri,dun-modr,66
1,Miltánk,stormscale,66
1,Hitmeh,blackrock,66
2,Netrana,perenolde,66
0,Mavtank,hyjal,66
0,Serdan,daggerspine,66
4,Myssella,ravencrest,66
3,Yumimoka,throkferoth,66
0,Akolon,silvermoon,66
2,Ikumano,norgannon,66
2,Flasz,burning-legion,66
1,Tarecgosa,khadgar,66
3,Bully,uldum,66
1,Cocotank,khaz-modan,66
1,Maldarim,ragnaros,66
4,Лард,soulflayer,66
3,Sweetp,alleria,66
3,Pachmon,kazzak,66
3,Kyarnos,dalaran,66
1,Izary,dalaran,66
3,Nyrïa,khaz-modan,66
1,Pindos,stormscale,66
4,Yysara,onyxia,66
1,Grüen,antonidas,66
0,Katsou,hyjal,66
4,Йуле,deathguard,66
2,Ule,archimonde,66
2,Дзиден,howling-fjord,66
2,Orakayn,kilrogg,66
2,Ярослава,borean-tundra,66
3,Bastørk,les-sentinelles,66
3,Wildhîrsch,antonidas,66
4,Raileygh,archimonde,66
2,Gâb,kaelthas,66
3,Aldhuir,archimonde,66
3,Thalyon,gorgonnash,66
0,Líl,eredar,66
4,Cullen,ravencrest,66
1,Artamiel,les-sentinelles,66
0,Четси,gordunni,66
0,Drothari,sylvanas,66
2,Twigo,uldaman,66
2,Shinokatare,krasus,66
3,Бенден,eversong,66
2,Ljude,chromaggus,66
0,Kleva,ravencrest,66
3,Duriandyl,archimonde,66
0,Садуя,soulflayer,66
4,Marzmallow,hyjal,66
2,Lexonia,blackmoore,66
2,Laylas,arygos,66
3,Lutila,eitrigg,66
4,Холикрези,howling-fjord,66
1,Pajadin,sylvanas,66
2,Pallytash,burning-legion,66
0,Залгора,gordunni,66
1,Khallidor,burning-legion,66
4,Koveras,khaz-modan,66
0,Паладиннер,eversong,66
1,Пелодушка,howling-fjord,66
4,Doelim,uldaman,66
0,Холиманьяк,gordunni,66
1,Antroim,magtheridon,66
4,Extronic,thrall,66
1,Szigor,arathor,66
4,Øæx,ravencrest,66
1,Drakelight,ysondre,66
2,Zeronyo,blackrock,66
4,Baelicious,silvermoon,66
0,Saintsmite,draenor,66
2,Алекстрэк,gordunni,66
3,Boëndall,antonidas,66
1,Hki,kazzak,66
2,Phoenixowo,kazzak,66
3,Darklink,frostmane,66
4,Втсбабл,gordunni,66
2,Shany,thrall,66
4,Артипал,azuregos,66
1,Митрайс,fordragon,66
1,Bakhos,ysondre,66
4,Sermonia,hyjal,66
1,Schockadin,burning-legion,66
0,Oldmanslagn,argent-dawn,66
2,Блок,soulflayer,66
1,Othenzio,aegwynn,66
2,Erahel,dalaran,66
1,Sacramentum,defias-brotherhood,66
1,Mamushh,twisting-nether,66
4,Arthéa,khaz-modan,66
4,Zýlh,ysondre,66
1,Lynru,blackmoore,66
1,Rammelsurium,aegwynn,66
3,Mahawishnu,blackmoore,66
0,Стассен,eversong,66
4,Culsec,confrérie-du-thorium,66
4,Sashimy,ysondre,66
1,Элькар,howling-fjord,66
3,Shyliin,silvermoon,66
3,Saphir,temple-noir,66
4,Garsapal,frostmane,66
3,Yasumâ,amanthul,66
1,Slaash,kirin-tor,66
1,Пошлыйпал,soulflayer,66
1,Равэнор,howling-fjord,66
0,Силугор,soulflayer,66
3,Pepega,terrordar,66
3,Tjaidre,blackmoore,66
4,Sunnbringer,kazzak,66
1,Spartangugus,sinstralis,66
0,Sladie,blackrock,66
1,Berethör,uldaman,66
4,Immortalholy,argent-dawn,66
1,Dewbie,ravencrest,66
1,Aserinus,doomhammer,66
3,Matourterèle,uldaman,66
1,Vidi,uldaman,66
3,Nexq,blackrock,66
4,Cribby,stormscale,66
4,Tagaros,dragonblight,66
3,Vicpal,nagrand,66
3,Snajperable,burning-legion,66
4,Mïmorï,hyjal,66
